"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-09","2011","06","09","","27.7","","13.9","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-10","2011","06","10","","19.6","","13.0","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-11","2011","06","11","","20.2","","15.8","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-12","2011","06","12","","19.9","","14.3","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-13","2011","06","13","","19.3","","12.6","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-14","2011","06","14","","19.7","","13.2","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-15","2011","06","15","","27.3","","13.3","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-16","2011","06","16","","25.1","","16.8","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-17","2011","06","17","","24.9","","17.1","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-18","2011","06","18","","27.7","","16.5","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-19","2011","06","19","","21.1","","16.3","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-20","2011","06","20","","23.8","","15.2","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-21","2011","06","21","","25.5","","19.3","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-22","2011","06","22","","21.8","","17.8","","19.8","","0.0","","1.8","","","M","","M","20.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-23","2011","06","23","","26.1","","18.1","","22.1","","0.0","","4.1","","","M","","M","6.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-24","2011","06","24","","23.4","","18.5","","21.0","","0.0","","3.0","","","M","","M","2.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-25","2011","06","25","","22.0","","17.1","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-26","2011","06","26","","24.0","","17.7","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-27","2011","06","27","","25.1","","16.1","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-28","2011","06","28","","27.3","","16.9","","22.1","","0.0","","4.1","","","M","","M","8.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-29","2011","06","29","","23.9","","14.6","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-06-30","2011","06","30","","26.3","","13.3","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-01","2011","07","01","","26.4","","14.6","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-02","2011","07","02","","26.8","","18.4","","22.6","","0.0","","4.6","","","M","","M","1.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-03","2011","07","03","","31.1","","18.8","","25.0","","0.0","","7.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-04","2011","07","04","","29.4","","16.8","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-05","2011","07","05","","28.9","","16.9","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-06","2011","07","06","","30.0","","20.2","","25.1","","0.0","","7.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-07","2011","07","07","","24.9","","18.7","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-08","2011","07","08","","27.8","","18.3","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-09","2011","07","09","","25.7","","18.7","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-10","2011","07","10","","31.3","","20.6","","26.0","","0.0","","8.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-11","2011","07","11","","31.7","","21.8","","26.8","","0.0","","8.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-12","2011","07","12","","33.1","","19.7","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-13","2011","07","13","","26.8","","18.5","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-14","2011","07","14","","26.9","","17.4","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-15","2011","07","15","","27.4","","17.6","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-16","2011","07","16","","31.5","","19.2","","25.4","","0.0","","7.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-17","2011","07","17","","33.8","","21.4","","27.6","","0.0","","9.6","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-18","2011","07","18","","34.5","","24.3","","29.4","","0.0","","11.4","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-19","2011","07","19","","28.4","","22.7","","25.6","","0.0","","7.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-20","2011","07","20","","34.2","","21.0","","27.6","","0.0","","9.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-21","2011","07","21","","38.2","","24.9","","31.6","","0.0","","13.6","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-22","2011","07","22","","32.5","","22.7","","27.6","","0.0","","9.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-23","2011","07","23","","33.4","","23.4","","28.4","","0.0","","10.4","","","M","","M","11.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-24","2011","07","24","","27.0","","21.4","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-25","2011","07","25","","29.3","","20.3","","24.8","","0.0","","6.8","","","M","","M","4.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-26","2011","07","26","","27.3","","18.5","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-27","2011","07","27","","27.9","","17.4","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-28","2011","07","28","","23.8","","20.8","","22.3","","0.0","","4.3","","","M","","M","2.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-29","2011","07","29","","30.9","","21.8","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-30","2011","07","30","","30.4","","19.8","","25.1","","0.0","","7.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-07-31","2011","07","31","","32.3","","20.5","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-01","2011","08","01","","32.4","","20.6","","26.5","","0.0","","8.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-02","2011","08","02","","30.6","","20.4","","25.5","","0.0","","7.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-03","2011","08","03","","24.6","","18.1","","21.4","","0.0","","3.4","","","M","","M","10.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-04","2011","08","04","","26.4","","18.2","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-05","2011","08","05","","27.0","","19.2","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-06","2011","08","06","","29.6","","21.5","","25.6","","0.0","","7.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-07","2011","08","07","","28.7","","21.4","","25.1","","0.0","","7.1","","","M","","M","17.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-08","2011","08","08","","27.8","","20.6","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-09","2011","08","09","","23.6","","19.0","","21.3","","0.0","","3.3","","","M","","M","20.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-10","2011","08","10","","25.5","","16.9","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-11","2011","08","11","","25.9","","14.3","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-12","2011","08","12","","27.8","","15.9","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-13","2011","08","13","","26.7","","19.1","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-14","2011","08","14","","25.1","","20.2","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-15","2011","08","15","","26.4","","19.6","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-16","2011","08","16","","29.7","","18.5","","24.1","","0.0","","6.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-17","2011","08","17","","28.6","","18.5","","23.6","","0.0","","5.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-18","2011","08","18","","30.5","","19.8","","25.2","","0.0","","7.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-19","2011","08","19","","29.3","","17.4","","23.4","","0.0","","5.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-20","2011","08","20","","29.8","","20.5","","25.2","","0.0","","7.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-21","2011","08","21","","23.8","","15.7","","19.8","","0.0","","1.8","","","M","","M","9.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-22","2011","08","22","","23.8","","14.4","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-23","2011","08","23","","26.9","","14.7","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-24","2011","08","24","","26.0","","18.7","","22.4","","0.0","","4.4","","","M","","M","8.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-25","2011","08","25","","26.7","","18.8","","22.8","","0.0","","4.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-26","2011","08","26","","23.6","","18.1","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-27","2011","08","27","","26.0","","16.9","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-28","2011","08","28","","22.2","","14.8","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-29","2011","08","29","","25.8","","13.2","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-30","2011","08","30","","28.5","","15.0","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-08-31","2011","08","31","","25.1","","18.8","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-01","2011","09","01","","25.1","","19.6","","22.4","","0.0","","4.4","","","M","","M","1.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-02","2011","09","02","","28.7","","19.0","","23.9","","0.0","","5.9","","","M","","M","2.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-03","2011","09","03","","30.8","","21.9","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-04","2011","09","04","","26.0","","18.2","","22.1","","0.0","","4.1","","","M","","M","3.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-05","2011","09","05","","18.3","","13.7","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-06","2011","09","06","","19.4","","11.5","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-07","2011","09","07","","19.2","","15.2","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-08","2011","09","08","","21.1","","16.7","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-09","2011","09","09","","26.1","","16.2","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-10","2011","09","10","","23.3","","16.3","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-11","2011","09","11","","25.6","","16.2","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-12","2011","09","12","","27.5","","18.4","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-13","2011","09","13","","27.1","","13.4","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-14","2011","09","14","","22.0","","10.6","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-15","2011","09","15","","16.7","","9.2","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-16","2011","09","16","","17.2","","7.2","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-17","2011","09","17","","17.8","","9.9","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-18","2011","09","18","","19.5","","10.7","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-19","2011","09","19","","18.5","","14.7","","16.6","","1.4","","0.0","","","M","","M","14.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-20","2011","09","20","","21.9","","12.6","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-21","2011","09","21","","22.5","","15.5","","19.0","","0.0","","1.0","","","M","","M","7.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-22","2011","09","22","","24.2","","16.4","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-23","2011","09","23","","19.3","","14.9","","17.1","","0.9","","0.0","","","M","","M","28.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-24","2011","09","24","","21.3","","12.7","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-25","2011","09","25","","22.4","","16.0","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-26","2011","09","26","","23.2","","18.4","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-27","2011","09","27","","23.1","","18.1","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-28","2011","09","28","","22.0","","15.8","","18.9","","0.0","","0.9","","","M","","M","5.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-29","2011","09","29","","18.9","","14.7","","16.8","","1.2","","0.0","","","M","","M","5.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-09-30","2011","09","30","","17.3","","9.2","","13.3","","4.7","","0.0","","","M","","M","24.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-01","2011","10","01","","12.2","","6.5","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-02","2011","10","02","","10.5","","5.0","","7.8","","10.2","","0.0","","","M","","M","6.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-03","2011","10","03","","14.5","","10.1","","12.3","","5.7","","0.0","","","M","","M","5.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-04","2011","10","04","","20.6","","10.7","","15.7","","2.3","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-05","2011","10","05","","20.2","","8.7","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-06","2011","10","06","","18.1","","8.2","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-07","2011","10","07","","21.5","","9.9","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-08","2011","10","08","","24.1","","11.6","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-09","2011","10","09","","25.5","","13.4","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-10","2011","10","10","","25.3","","13.8","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-11","2011","10","11","","21.1","","14.4","","17.8","","0.2","","0.0","","","M","","M","14.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-12","2011","10","12","","19.1","","13.5","","16.3","","1.7","","0.0","","","M","","M","27.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-13","2011","10","13","","19.6","","14.3","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-14","2011","10","14","","18.0","","11.1","","14.6","","3.4","","0.0","","","M","","M","1.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-15","2011","10","15","","11.5","","9.3","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-16","2011","10","16","","13.0","","7.7","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-17","2011","10","17","","13.3","","7.5","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-18","2011","10","18","","13.9","","8.4","","11.2","","6.8","","0.0","","","M","","M","1.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-19","2011","10","19","","12.9","","9.2","","11.1","","6.9","","0.0","","","M","","M","15.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-20","2011","10","20","","11.6","","8.5","","10.1","","7.9","","0.0","","","M","","M","15.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-21","2011","10","21","","11.2","","7.6","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-22","2011","10","22","","10.7","","6.0","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-23","2011","10","23","","14.2","","5.0","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-24","2011","10","24","","15.6","","7.4","","11.5","","6.5","","0.0","","","M","","M","1.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-25","2011","10","25","","12.7","","5.2","","9.0","","9.0","","0.0","","","M","","M","15.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-26","2011","10","26","","7.6","","4.1","","5.9","","12.1","","0.0","","","M","","M","5.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-27","2011","10","27","","5.3","","0.5","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-28","2011","10","28","","9.4","","0.6","","5.0","","13.0","","0.0","","","M","","M","1.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-29","2011","10","29","","9.3","","2.8","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-30","2011","10","30","","10.1","","1.2","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-10-31","2011","10","31","","9.9","","6.3","","8.1","","9.9","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-01","2011","11","01","","12.7","","6.5","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-02","2011","11","02","","15.7","","8.0","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-03","2011","11","03","","12.1","","4.1","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-04","2011","11","04","","10.2","","2.4","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-05","2011","11","05","","7.9","","1.6","","4.8","","13.2","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-06","2011","11","06","","13.6","","4.4","","9.0","","9.0","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-07","2011","11","07","","17.1","","10.3","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-08","2011","11","08","","13.2","","10.5","","11.9","","6.1","","0.0","","","M","","M","0.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-09","2011","11","09","","14.6","","8.9","","11.8","","6.2","","0.0","","","M","","M","4.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-10","2011","11","10","","9.5","","2.4","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-11","2011","11","11","","6.6","","1.7","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-12","2011","11","12","","13.1","","4.8","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-13","2011","11","13","","14.8","","9.5","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-14","2011","11","14","","15.4","","8.8","","12.1","","5.9","","0.0","","","M","","M","12.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-15","2011","11","15","","12.8","","7.3","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-16","2011","11","16","","12.0","","3.4","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-17","2011","11","17","","5.5","","0.1","","2.8","","15.2","","0.0","","","M","","M","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-18","2011","11","18","","6.8","","-0.3","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-19","2011","11","19","","11.6","","5.9","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2011-11-20","2011","11","20","","14.8","","2.0","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","M","","M"
