"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-01","2008","01","01","","2.2","","-7.4","","-2.6","","20.6","","0.0","","0.0","","","M","12.4","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-02","2008","01","02","","-7.3","","-13.6","","-10.5","","28.5","","0.0","","","M","","M","0.6","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-03","2008","01","03","","-3.8","","-15.3","","-9.6","","27.6","","0.0","","","M","","M","0.0","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-04","2008","01","04","","-0.2","","-4.2","","-2.2","","20.2","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-05","2008","01","05","","3.8","","-0.9","","1.5","","16.5","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-06","2008","01","06","","8.3","","3.0","","5.7","","12.3","","0.0","","","M","","M","1.5","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-07","2008","01","07","","13.1","","8.0","","10.6","","7.4","","0.0","","","M","","M","1.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-08","2008","01","08","","13.9","","10.1","","12.0","","6.0","","0.0","","","M","","M","2.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-09","2008","01","09","","12.5","","2.0","","7.3","","10.7","","0.0","","","M","","M","11.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-10","2008","01","10","","4.1","","0.6","","2.4","","15.6","","0.0","","","M","","M","1.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-11","2008","01","11","","7.9","","2.9","","5.4","","12.6","","0.0","","","M","","M","4.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-12","2008","01","12","","4.8","","2.6","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-13","2008","01","13","","3.1","","1.1","","2.1","","15.9","","0.0","","","M","","M","0.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-14","2008","01","14","","4.4","","0.1","","2.3","","15.7","","0.0","","","M","","M","3.5","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-15","2008","01","15","","0.5","","-2.3","","-0.9","","18.9","","0.0","","","M","","M","1.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-16","2008","01","16","","0.8","","-4.3","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-17","2008","01","17","","3.7","","0.2","","2.0","","16.0","","0.0","","","M","","M","0.9","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-18","2008","01","18","","3.5","","-3.5","","0.0","","18.0","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-19","2008","01","19","","-2.0","","-10.9","","-6.5","","24.5","","0.0","","","M","","M","0.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-20","2008","01","20","","-7.1","","-12.2","","-9.7","","27.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-21","2008","01","21","","-4.4","","-11.2","","-7.8","","25.8","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-22","2008","01","22","","0.8","","-6.6","","-2.9","","20.9","","0.0","","0.0","","","M","3.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-23","2008","01","23","","-4.2","","-7.8","","-6.0","","24.0","","0.0","","","M","","M","0.0","","4","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-24","2008","01","24","","-5.0","","-7.9","","-6.5","","24.5","","0.0","","0.0","","","M","0.7","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-25","2008","01","25","","-4.8","","-9.9","","-7.4","","25.4","","0.0","","","M","","M","0.0","","3","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-26","2008","01","26","","-2.3","","-7.3","","-4.8","","22.8","","0.0","","0.0","","","M","1.4","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-27","2008","01","27","","0.9","","-3.1","","-1.1","","19.1","","0.0","","","M","","M","0.6","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-28","2008","01","28","","2.5","","-3.9","","-0.7","","18.7","","0.0","","","M","","M","0.0","","4","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-29","2008","01","29","","7.2","","2.1","","4.7","","13.3","","0.0","","","M","","M","4.0","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-30","2008","01","30","","9.1","","-8.5","","0.3","","17.7","","0.0","","","M","","M","1.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-01-31","2008","01","31","","-1.5","","-9.2","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-01","2008","02","01","","0.2","","-2.9","","-1.4","","19.4","","0.0","","0.0","","","M","21.9","","2","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-02","2008","02","02","","0.4","","-2.9","","-1.3","","19.3","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-03","2008","02","03","","2.0","","-0.6","","0.7","","17.3","","0.0","","","M","","M","0.0","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-04","2008","02","04","","3.8","","0.1","","2.0","","16.0","","0.0","","","M","","M","9.1","","13","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-05","2008","02","05","","9.1","","0.8","","5.0","","13.0","","0.0","","","M","","M","5.4","","5","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-06","2008","02","06","","0.8","","-4.4","","-1.8","","19.8","","0.0","","0.0","","","M","26.1","","10","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-07","2008","02","07","","-2.2","","-6.8","","-4.5","","22.5","","0.0","","","M","","M","2.0","","24","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-08","2008","02","08","","0.5","","-3.9","","-1.7","","19.7","","0.0","","","M","","M","6.8","","23","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-09","2008","02","09","","3.0","","0.2","","1.6","","16.4","","0.0","","","M","","M","8.8","","22","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-10","2008","02","10","","0.7","","-16.4","","-7.9","","25.9","","0.0","","","M","","M","0.7","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-11","2008","02","11","","-7.9","","-16.8","","-12.4","","30.4","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-12","2008","02","12","","-2.3","","-12.8","","-7.6","","25.6","","0.0","","0.0","","","M","8.6","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-13","2008","02","13","","-0.9","","-7.8","","-4.4","","22.4","","0.0","","","M","","M","0.7","","31","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-14","2008","02","14","","0.6","","-5.3","","-2.4","","20.4","","0.0","","","M","","M","0.0","","29","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-15","2008","02","15","","0.7","","-7.5","","-3.4","","21.4","","0.0","","","M","","M","0.0","","27","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-16","2008","02","16","","-2.8","","-8.0","","-5.4","","23.4","","0.0","","","M","","M","0.0","","26","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-17","2008","02","17","","8.2","","-3.1","","2.6","","15.4","","0.0","","","M","","M","13.7","","24","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-18","2008","02","18","","7.1","","-3.2","","2.0","","16.0","","0.0","","","M","","M","3.1","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-19","2008","02","19","","-3.2","","-7.8","","-5.5","","23.5","","0.0","","","M","","M","0.6","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-20","2008","02","20","","-4.8","","-10.9","","-7.9","","25.9","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-21","2008","02","21","","-3.0","","-11.2","","-7.1","","25.1","","0.0","","","M","","M","0.6","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-22","2008","02","22","","-0.8","","-4.8","","-2.8","","20.8","","0.0","","0.0","","","M","0.6","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-23","2008","02","23","","0.6","","-7.0","","-3.2","","21.2","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-24","2008","02","24","","2.6","","-6.3","","-1.9","","19.9","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-25","2008","02","25","","2.7","","-4.1","","-0.7","","18.7","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-26","2008","02","26","","1.4","","-7.0","","-2.8","","20.8","","0.0","","0.0","","","M","4.7","","16","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-27","2008","02","27","","-7.0","","-14.7","","-10.9","","28.9","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-28","2008","02","28","","-9.3","","-16.7","","-13.0","","31.0","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-02-29","2008","02","29","","1.6","","-10.7","","-4.6","","22.6","","0.0","","0.0","","","M","5.5","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-01","2008","03","01","","1.1","","-4.0","","-1.5","","19.5","","0.0","","","M","","M","0.6","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-02","2008","03","02","","1.6","","-3.2","","-0.8","","18.8","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-03","2008","03","03","","11.7","","0.9","","6.3","","11.7","","0.0","","","M","","M","2.7","","19","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-04","2008","03","04","","0.9","","-4.4","","-1.8","","19.8","","0.0","","0.0","","","M","7.9","","13","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-05","2008","03","05","","1.1","","-6.0","","-2.5","","20.5","","0.0","","0.0","","","M","11.4","","19","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-06","2008","03","06","","4.2","","-2.4","","0.9","","17.1","","0.0","","","M","","M","0.0","","23","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-07","2008","03","07","","1.0","","-5.0","","-2.0","","20.0","","0.0","","0.0","","","M","4.6","","18","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-08","2008","03","08","","-4.5","","-8.1","","-6.3","","24.3","","0.0","","0.0","","","M","17.1","","23","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-09","2008","03","09","","-1.3","","-10.2","","-5.8","","23.8","","0.0","","","M","","M","0.6","","36","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-10","2008","03","10","","0.0","","-11.0","","-5.5","","23.5","","0.0","","","M","","M","0.6","","33","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-11","2008","03","11","","1.9","","-7.5","","-2.8","","20.8","","0.0","","","M","","M","1.0","","31","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-12","2008","03","12","","1.0","","-5.5","","-2.3","","20.3","","0.0","","","M","","M","1.3","","31","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-13","2008","03","13","","2.3","","-5.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","27","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-14","2008","03","14","","7.8","","0.6","","4.2","","13.8","","0.0","","","M","","M","0.0","","26","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-15","2008","03","15","","7.6","","0.1","","3.9","","14.1","","0.0","","","M","","M","0.0","","23","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-16","2008","03","16","","1.8","","-3.3","","-0.8","","18.8","","0.0","","","M","","M","0.0","","19","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-17","2008","03","17","","0.1","","-5.6","","-2.8","","20.8","","0.0","","","M","","M","0.6","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-18","2008","03","18","","3.4","","0.1","","1.8","","16.2","","0.0","","","M","","M","5.7","","17","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-19","2008","03","19","","4.8","","2.7","","3.8","","14.2","","0.0","","","M","","M","5.5","","13","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-20","2008","03","20","","3.8","","-2.7","","0.6","","17.4","","0.0","","","M","","M","0.6","","12","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-21","2008","03","21","","2.0","","-4.2","","-1.1","","19.1","","0.0","","","M","","M","0.0","","11","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-22","2008","03","22","","1.0","","-6.2","","-2.6","","20.6","","0.0","","","M","","M","0.0","","10","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-23","2008","03","23","","1.5","","-5.6","","-2.1","","20.1","","0.0","","","M","","M","0.6","","9","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-24","2008","03","24","","0.9","","-6.6","","-2.9","","20.9","","0.0","","","M","","M","2.3","","10","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-25","2008","03","25","","3.9","","-3.7","","0.1","","17.9","","0.0","","","M","","M","5.2","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-26","2008","03","26","","6.4","","1.1","","3.8","","14.2","","0.0","","","M","","M","0.0","","6","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-27","2008","03","27","","5.9","","0.0","","3.0","","15.0","","0.0","","","M","","M","0.7","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-28","2008","03","28","","4.0","","-2.4","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-29","2008","03","29","","0.9","","-4.3","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-30","2008","03","30","","5.3","","-1.2","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-03-31","2008","03","31","","7.7","","3.1","","5.4","","12.6","","0.0","","","M","","M","8.6","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-04-01","2008","04","01","","16.6","","-0.2","","8.2","","9.8","","0.0","","","M","","M","1.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-04-02","2008","04","02","","5.8","","-2.7","","1.6","","16.4","","0.0","","","M","","M","1.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2008-04-03","2008","04","03","","9.6","","-0.8","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","M","","M"
