*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2021-06-23"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","Classification","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"100132","North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","O3","13","16","24","24","25","20","16","16","12","17","19","12","18","11","98","","","","","","","","","","","",""
"100132","North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","PM2.5","5","4","3","5","4","4","4","5","4","3","3","5","4","3","99","","","","","","","","","","","",""
"100132","North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","SO2","0.3","0.2","0.2","0.4","0.3","0.4","0.3","0.4","0.4","0.2","0.2","0.2","0.3","0.4","97","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","CO","0.39","0.32","0.25","0.24","0.2","0.16","0.15","0.17","0.2","0.23","0.24","0.35","0.24","0.14","98","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","NO","27","15","6","6","5","4","4","8","9","5","8","20","10","20","98","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","NO2","20","18","13","12","11","10","9","12","13","14","15","25","14","9","98","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","NOX","47","33","18","18","15","14","13","19","22","20","23","45","24","26","98","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","O3","10","14","22","23","23","20","15","14","12","14","15","10","16","11","97","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","PM10","9","9","9","12","13","10","10","12","11","9","9","10","10","6","99","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","PM2.5","7","5","4","6","5","4","4","5","4","4","4","8","5","4","99","","","","","","","","","","","",""
"100134","Richmond","3153 Templeton Street","49.186265","-123.152422","2","PE,LU,P5,C","SO2","0.2","0.2","0.3","0.4","0.4","0.4","0.3","0.2","0.1","0.2","0.1","0.2","0.2","0.3","98","","","","","","","","","","","",""
"100135","Coquitlam","1250 Pinetree Way","49.288265","-122.79157","47","PE,LU,P5,R","CO","0.3","0.25","0.2","0.22","0.18","0.16","0.15","0.17","0.18","0.21","0.21","0.32","0.21","0.09","94","","","","","","","","","","","",""
"100135","Coquitlam","1250 Pinetree Way","49.288265","-122.79157","47","PE,LU,P5,R","NO","14","6","2","2","2","2","2","2","5","3","3","11","5","9","98","","","","","","","","","","","",""
"100135","Coquitlam","1250 Pinetree Way","49.288265","-122.79157","47","PE,LU,P5,R","NO2","14","12","8","9","7","7","6","9","8","8","8","17","9","7","98","","","","","","","","","","","",""
"100135","Coquitlam","1250 Pinetree Way","49.288265","-122.79157","47","PE,LU,P5,R","NOX","28","19","10","11","9","8","7","11","13","12","11","28","14","14","98","","","","","","","","","","","",""
"100135","Coquitlam","1250 Pinetree Way","49.288265","-122.79157","47","PE,LU,P5,R","O3","10","14","23","23","23","20","16","16","12","15","17","10","16","11","98","","","","","","","","","","","",""
"100136","Burnaby","Grosvenor Cresent","49.287869","-122.98563","204","PS,LU,P4,R","SO2","0.7","0.6","0.4","0.7","0.6","0.5","0.4","0.9","0.6","0.2","0.2","0.4","0.5","1.8","98","","","","","","","","","","","",""
"100137","Burnaby","Eton And Madison Ave Burnaby","49.287483","-123.007975","70","PS,LU,P5,R","PM10","8","8","7","","12","11","11","14","13","8","7","8","10","6","88","","","","","","","","","","","",""
"100137","Burnaby","Eton And Madison Ave Burnaby","49.287483","-123.007975","70","PS,LU,P5,R","SO2","1.3","1.3","1.4","0.8","0.7","0.7","0.6","1.1","0.9","1.1","1.2","1.1","1","1.6","98","","","","","","","","","","","",""
"100138","Vancouver","6350 Marine Drive","49.36861","-123.276741","66","T,LU,P2,R","CO","0.22","0.24","0.22","0.22","0.21","0.19","0.19","0.2","0.2","0.22","0.21","0.23","0.21","0.08","97","","","","","","","","","","","",""
"100138","Vancouver","6350 Marine Drive","49.36861","-123.276741","66","T,LU,P2,R","PM2.5","3","3","4","5","4","4","4","5","4","3","3","3","4","3","98","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","CO","0.18","0.16","0.15","0.14","0.12","0.13","0.12","0.13","0.12","0.14","0.13","0.15","0.14","0.04","95","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NO","7","4","1","1","1","1","1","2","2","1","2","2","2","6","97","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NO2","11","9","5","5","5","4","4","6","6","5","6","9","6","6","97","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NOX","18","13","7","6","7","5","6","7","8","7","8","11","8","11","97","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","O3","17","22","29","32","32","27","21","19","19","21","22","22","24","11","97","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","PM2.5","5","4","3","5","4","3","3","4","3","3","3","4","4","3","97","","","","","","","","","","","",""
"100140","Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","SO2","0.4","0.3","0.4","0.4","0.3","0.4","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.3","98","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","CO","0.5","0.42","0.33","0.32","0.25","0.25","0.22","0.29","0.32","0.36","0.34","0.54","0.35","0.23","91","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","NO","59","47","27","24","16","19","16","24","32","35","36","72","34","40","97","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","NO2","26","27","22","21","16","17","13","16","16","20","23","34","21","11","97","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","NOX","85","74","49","44","32","36","29","40","48","55","58","107","54","48","97","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","O3","6","8","15","17","19","15","12","11","9","10","10","5","11","10","96","","","","","","","","","","","",""
"100141","Vancouver","1290 East 11th Ave,","49.260267","-123.077776","0","T,LU,P5,R","PM2.5","9","7","6","8","6","6","6","","7","6","6","11","7","5","94","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NO","5","5","3","3","2","3","3","5","6","5","6","7","4","7","98","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NO2","8","9","7","8","7","7","6","8","8","8","9","9","8","5","98","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NOX","12","13","10","11","9","10","10","13","14","13","15","16","12","11","98","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","O3","18","19","23","24","24","20","17","18","13","12","12","20","18","12","98","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","PM2.5","3","4","4","8","5","6","6","7","5","4","4","5","5","3","96","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","NO","14","8","6","3","2","2","2","3","6","9","","15","7","13","87","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","NO2","15","13","12","8","6","4","4","5","6","8","","16","9","8","87","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","O3","10","17","22","26","28","25","16","16","12","9","13","16","17","12","94","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","PM10","14","18","25","21","18","13","12","14","13","","15","15","16","18","92","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","PM2.5","13","10","10","8","7","6","5","6","6","9","9","11","8","7","99","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","T,MU,P3,R","SO2","2.4","1.9","2.6","1.8","1.9","1.1","0.7","1.5","1.8","2.7","1.9","2.5","1.9","3.3","93","","","","","","","","","","","",""
"100210","Prince George","","53.90333","-122.70361","733","PS,MU,P3,F","SO2","3.7","1.8","3.2","1.9","3.4","4.3","1.5","3.2","3","4.2","1.6","2.9","2.9","8.5","92","","","","","","","","","","","",""
"100211","Prince George","775 E Highway 16","53.90800833","-122.7133444","616","PS,MU,P3,I","SO2","3.7","2.3","3.8","2.3","3.6","4.5","1.1","3.1","2.5","7.1","2.6","2.3","3.3","7.4","95","","","","","","","","","","","",""
"100212","Prince George","Marsulex Acid Plant, 8901 Penn Road","53.8416","-122.7344","604","RB,NU,P2,I","SO2","3.4","1.4","1.4","0.9","1.2","1.3","1.1","1.6","0.6","1.5","0.9","1","1.4","2.1","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","CO","0.25","0.28","0.25","0.23","0.21","0.18","0.18","0.24","0.25","0.26","0.28","0.29","0.24","0.12","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","NO","3","5","3","3","4","3","5","6","7","3","5","5","4","10","94","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","NO2","9","9","8","8","9","7","7","10","10","8","9","9","9","6","94","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","O3","19","21","28","30","27","24","16","16","15","18","19","24","21","11","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","PM2.5","5","5","3","4","4","2","2","3","4","4","5","6","4","5","99","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","SO2","0.9","0.9","0.9","0.9","1","0.4","1.3","1.5","0.6","0.6","0.8","0.3","0.8","0.5","95","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","NO","2","2","1","1","1","1","1","1","2","2","3","2","2","4","95","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","NO2","7","6","4","3","3","2","3","4","5","6","7","6","5","4","95","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","O3","19","22","29","33","28","27","18","21","19","17","18","22","23","12","95","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","PM2.5","8","6","4","4","3","2","2","3","5","5","4","8","4","4","97","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","SO2","0.7","0.6","0.9","0.6","1.2","0.3","0.4","0.5","0.5","0.7","0.6","0.3","0.6","0.4","94","","","","","","","","","","","",""
"100318","Victoria","21 Erie St.","48.42141667","-123.3841778","10","T,LU,P5,R","SO2","0.2","0.2","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.3","99","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","NO","12","10","5","5","3","3","3","3","6","7","6","13","6","10","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","NO2","16","14","9","10","8","6","6","6","9","11","10","18","10","7","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","O3","10","14","26","26","27","29","22","22","13","13","14","13","19","12","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","PM2.5","9","9","6","8","8","5","5","6","9","9","10","11","8","5","97","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","SO2","0.7","0.4","0.5","0.4","0.6","0.3","0.3","0.9","0.8","0.9","0.6","0.9","0.6","0.6","96","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","CO","0.33","0.3","0.27","0.22","0.19","0.17","0.16","0.19","0.19","0.26","0.32","0.24","0.24","0.11","96","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","NO","7","5","3","2","1","1","1","1","3","3","6","2","3","6","94","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","NO2","12","11","9","6","4","3","3","5","6","7","10","9","7","6","94","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","O3","14","18","25","33","27","25","24","23","19","17","13","25","22","12","96","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","PM10","11","17","16","16","10","10","10","13","10","12","16","9","12","10","98","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","PM2.5","8","8","6","6","4","4","4","5","3","6","9","7","6","5","99","","","","","","","","","","","",""
"100701","Kelowna","3333 College Way","49.862336","-119.477367","347","PE,MU,P4,R","SO2","0.6","0.3","0.2","0.4","0.4","0.4","0.5","0.2","0.3","0.3","0.4","0.2","0.3","0.2","92","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","CO","0.25","0.22","0.2","0.21","0.18","0.18","0.16","0.17","0.18","0.21","0.2","0.22","0.2","0.08","97","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","NO","4","2","1","1","1","1","1","2","4","2","2","4","2","5","97","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","NO2","14","10","7","8","7","6","5","7","7","7","8","10","8","6","97","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","NOX","18","12","9","9","8","7","6","9","12","9","10","14","10","9","97","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","O3","12","18","25","26","25","22","17","18","13","13","14","18","18","11","95","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","PM10","","7","7","11","12","10","10","13","11","9","8","9","10","6","78","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","PM2.5","5","4","4","7","6","4","4","5","5","5","4","6","5","4","98","","","","","","","","","","","",""
"101003","Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","63","PE,LU,P4,R","SO2","0.1","0.1","0.2","0.2","0.3","0.2","0.2","0.4","0.2","0.1","0.1","0.1","0.2","0.3","98","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","CO","0.19","0.19","0.18","0.19","0.17","0.15","0.2","0.15","0.14","0.17","0.17","0.17","0.17","0.05","94","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NO","3","2","2","3","3","3","3","3","4","2","3","2","3","4","97","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NO2","9","7","5","6","6","6","5","7","7","6","7","7","7","5","97","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NOX","12","9","7","9","10","10","8","10","11","8","9","9","9","8","97","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","O3","16","22","27","28","26","22","19","19","14","16","18","23","21","11","97","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","PM10","10","10","10","16","","12","11","19","17","14","8","10","13","12","86","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","PM2.5","5","5","5","9","6","5","4","6","4","4","3","5","5","5","99","","","","","","","","","","","",""
"101005","Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","SO2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.2","0","0","0.1","0.2","0.3","96","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","CO","0.21","0.21","0.23","0.22","0.18","0.16","0.15","0.18","0.18","0.21","0.2","0.17","0.19","0.06","92","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","NO","4","3","2","3","2","3","4","6","13","4","4","4","4","8","93","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","NO2","9","8","7","8","7","6","7","9","9","7","8","8","8","5","93","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","NOX","13","11","9","11","9","9","10","15","22","12","12","13","12","11","93","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","O3","15","17","23","24","23","21","17","18","11","11","11","20","18","11","97","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","PM10","9","7","8","13","12","10","12","15","12","10","7","10","11","6","100","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","PM2.5","4","4","4","7","5","4","4","5","5","5","3","5","4","3","98","","","","","","","","","","","",""
"101101","Chilliwack","46360 Airport Road","49.155848","-121.940279","16","PE,MU,P3,R","SO2","0","0","0","0.1","0.2","0.2","0.3","0.4","0.2","0","0.1","0","0.1","0.9","97","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NO","13","7","3","3","4","3","3","5","9","3","3","16","6","15","96","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NO2","9","7","5","8","7","7","6","9","7","5","5","13","7","6","96","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NOX","22","14","8","11","11","10","9","13","16","8","7","29","13","19","96","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","O3","14","19","26","23","22","21","17","15","12","18","20","14","18","12","97","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","PM2.5","5","4","3","6","4","3","3","5","3","3","3","6","4","4","98","","","","","","","","","","","",""
"101202","Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","SO2","0.4","0.3","0.2","0.4","0.3","0.3","0.3","0.4","0.3","0.2","0.1","0.4","0.3","0.4","97","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","CO","0.18","0.16","0.15","0.18","0.14","","0.14","0.17","0.19","0.17","0.15","0.16","0.16","0.07","88","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","NO","4","2","1","1","1","1","1","2","3","1","1","2","2","4","98","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","NO2","8","6","5","6","5","4","4","6","6","5","5","7","6","4","98","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","NOX","12","8","6","7","6","5","5","7","8","6","7","9","7","7","98","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","O3","16","22","27","26","25","23","18","18","14","18","19","22","21","11","98","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","PM10","7","7","8","14","11","9","9","12","9","8","7","7","9","5","96","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","PM2.5","5","4","4","10","5","3","3","5","6","6","","5","5","5","87","","","","","","","","","","","",""
"101301","Langley","23752 52nd Avenue","49.09561","-122.567104","89","PE,LU,P3,R","SO2","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.2","0","0","0","0.1","0.3","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","CO","0.17","0.17","0.17","0.17","0.16","0.13","0.12","0.13","0.15","0.16","0.16","0.16","0.16","0.04","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","NO","3","2","2","2","1","2","2","3","4","4","6","4","3","5","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","NO2","7","7","6","6","5","5","5","6","6","5","6","6","6","4","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","NOX","11","9","7","8","6","7","7","9","10","10","12","10","9","8","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","O3","14","16","21","25","24","22","19","20","14","9","8","20","18","13","98","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","PM10","6","6","6","11","10","10","11","13","","","7","7","9","5","85","","","","","","","","","","","",""
"101401","Hope","62715 Airport Road","49.369887","-121.49912","39","RB,SU,P2,F","PM2.5","4","3","3","6","5","4","4","5","5","4","4","5","4","4","98","","","","","","","","","","","",""
"101501","Maple Ridge","23124 118th Avenue","49.21494","-122.582057","54","PE,LU,P4,R","CO","0.31","0.24","0.2","0.22","0.18","0.15","0.14","0.16","0.17","0.2","0.18","0.27","0.2","0.1","97","","","","","","","","","","","",""
"101501","Maple Ridge","23124 118th Avenue","49.21494","-122.582057","54","PE,LU,P4,R","NO","12","4","2","2","2","1","1","2","4","2","2","8","4","8","97","","","","","","","","","","","",""
"101501","Maple Ridge","23124 118th Avenue","49.21494","-122.582057","54","PE,LU,P4,R","NO2","12","8","6","7","6","5","5","7","7","6","6","14","7","6","97","","","","","","","","","","","",""
"101501","Maple Ridge","23124 118th Avenue","49.21494","-122.582057","54","PE,LU,P4,R","NOX","24","13","7","9","8","6","6","9","11","8","8","22","11","12","97","","","","","","","","","","","",""
"101501","Maple Ridge","23124 118th Avenue","49.21494","-122.582057","54","PE,LU,P4,R","O3","10","19","26","26","26","23","19","19","14","16","20","","20","12","91","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO","7","4","3","3","3","3","3","4","5","4","4","6","4","6","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO2","7","6","6","6","6","6","5","6","6","5","6","7","6","4","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NOX","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","O3","13","18","23","22","22","18","15","14","11","12","13","19","17","11","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","PM2.5","4","2","3","5","4","3","3","5","4","3","3","5","4","3","94","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","SO2","1","0.9","1.1","0.8","0.7","0.7","0.3","0.7","1.2","1.2","1.2","1.2","0.9","0.5","99","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","NO","12","10","4","3","2","1","2","3","3","4","6","10","5","10","94","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","NO2","14","14","9","8","5","4","3","5","5","5","7","13","8","7","94","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","O3","10","11","23","24","24","23","15","14","9","8","10","14","15","13","95","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","PM10","10","15","13","11","10","8","7","6","","17","16","12","11","10","93","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","PM2.5","12","13","8","8","8","6","5","6","6","9","9","11","9","7","100","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PE,SU,P2,R","SO2","0.2","0.1","0.2","0.3","0.3","0.5","0.3","0.3","0.2","0.1","0.1","0.1","0.2","0.7","95","","","","","","","","","","","",""
"102001","Saturna","Saturna","48.78333","-123.13333","178","RB,NU,P2,F","O3","23","27","33","38","36","30","24","24","23","25","27","30","28","9","98","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","PE,MU,P3,P","NO","3","3","2","1","1","1","1","1","2","2","3","3","2","4","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","PE,MU,P3,P","NO2","9","9","6","6","4","4","4","4","6","7","8","9","6","5","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","PE,MU,P3,P","O3","17","20","25","27","29","21","17","18","17","17","19","21","21","9","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","PE,MU,P3,P","PM2.5","5","4","2","4","3","3","2","3","3","4","6","5","4","3","95","","","","","","","","","","","",""
