Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,20130413,0.25,0.24,0.27,0.26,0.22,0.19,0.19,0.19,0.20,0.20,0.20,0.21,0.23,0.24,0.23,0.30,0.25,0.30,0.27,0.30,0.27,0.31,0.41,0.33
CO,010102,St Johns,NL,47.56038,-52.7115,20130414,0.41,0.31,0.34,0.29,0.23,0.21,0.21,0.22,0.27,0.22,0.32,0.40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130417,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20,0.22,0.21,0.21,0.29,0.23,0.39,0.35,0.32,0.35,0.43,0.31,0.30,0.35
CO,010102,St Johns,NL,47.56038,-52.7115,20130419,0.28,0.29,0.27,0.27,0.25,0.23,0.22,0.24,0.25,0.25,0.23,0.21,0.22,0.21,0.23,0.22,0.23,0.24,0.23,0.23,0.23,0.22,0.22,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130420,0.21,0.21,0.21,0.20,0.20,0.20,0.19,0.20,0.20,0.20,0.20,0.20,0.21,0.20,0.21,0.20,0.20,0.20,0.19,0.19,0.18,0.18,0.18,0.19
CO,010102,St Johns,NL,47.56038,-52.7115,20130421,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.21,0.21,0.22,0.22,0.23,0.23,0.24,0.23,0.24,0.26,0.25,0.25,0.25,0.29
CO,010102,St Johns,NL,47.56038,-52.7115,20130422,0.26,0.27,0.23,0.26,0.22,0.21,0.22,0.23,0.25,0.23,0.22,0.25,0.25,0.25,0.25,0.27,0.34,0.36,0.30,0.30,0.30,0.32,0.32,0.38
CO,010102,St Johns,NL,47.56038,-52.7115,20130423,0.29,0.28,0.28,0.27,0.29,0.29,0.30,0.33,0.30,0.29,0.36,0.36,0.35,0.23,0.25,0.25,0.28,0.30,0.25,0.27,0.27,0.26,0.24,0.23
CO,010102,St Johns,NL,47.56038,-52.7115,20130424,0.22,0.23,0.22,0.21,0.22,0.21,0.22,0.27,0.24,0.26,0.36,0.26,0.21,0.24,0.25,0.22,0.26,0.25,0.23,0.23,0.24,0.23,0.23,0.21
CO,010102,St Johns,NL,47.56038,-52.7115,20130425,0.21,0.21,0.20,0.20,0.20,0.20,0.20,0.21,0.21,0.19,0.18,0.19,0.20,0.20,0.19,0.20,0.23,0.22,0.21,0.23,0.21,0.21,0.24,0.21
CO,010102,St Johns,NL,47.56038,-52.7115,20130426,0.25,0.27,0.22,0.19,0.19,0.19,0.22,0.24,0.23,0.20,0.20,0.19,0.20,0.22,0.22,0.23,0.24,0.23,0.24,0.24,0.25,0.27,0.23,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130427,0.21,0.21,0.22,0.24,0.22,0.18,0.19,0.19,0.19,0.20,0.20,0.21,0.21,0.22,0.22,0.24,0.23,0.23,0.23,0.23,0.23,0.22,0.25,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130428,0.40,0.34,0.48,0.31,0.26,0.24,0.22,0.24,0.22,0.26,0.25,0.28,0.26,0.25,0.25,0.31,0.30,0.36,0.28,0.33,0.37,0.31,0.33,0.31
CO,010102,St Johns,NL,47.56038,-52.7115,20130429,0.29,0.24,0.26,0.22,0.21,0.19,0.24,0.32,0.37,0.34,0.35,0.28,0.32,0.29,0.31,0.36,0.34,0.33,0.26,0.26,0.28,0.26,0.33,0.29
CO,010102,St Johns,NL,47.56038,-52.7115,20130430,0.23,0.24,0.24,0.20,0.19,0.19,0.22,0.34,0.29,0.27,0.27,0.23,0.26,0.24,0.23,0.24,0.30,0.26,0.22,0.24,0.27,0.30,0.31,0.28
CO,010102,St Johns,NL,47.56038,-52.7115,20130501,0.25,0.22,0.23,0.21,0.19,0.19,0.19,0.35,0.44,0.38,0.28,0.29,0.25,0.24,0.23,0.32,0.34,0.33,0.22,0.28,0.25,0.27,0.33,0.29
CO,010102,St Johns,NL,47.56038,-52.7115,20130502,0.23,0.23,0.24,0.19,0.18,0.19,0.19,0.21,0.26,0.22,0.23,0.24,0.24,0.23,0.23,0.27,0.29,0.28,0.23,0.24,0.25,0.25,0.32,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,20130503,0.27,0.25,0.29,0.24,0.22,0.19,0.20,0.26,0.25,0.26,0.28,0.26,0.26,0.28,0.30,0.31,0.37,0.30,0.28,0.28,0.27,0.32,0.35,0.31
CO,010102,St Johns,NL,47.56038,-52.7115,20130504,0.35,0.29,0.34,0.31,0.22,0.24,0.20,0.21,0.23,0.25,0.23,0.23,0.28,0.32,0.31,0.30,0.35,0.34,0.38,0.40,0.37,0.33,0.42,0.37
CO,010102,St Johns,NL,47.56038,-52.7115,20130505,0.36,0.32,0.31,0.30,0.25,0.21,0.20,0.21,0.27,0.21,0.21,0.20,0.20,0.22,0.24,0.25,0.26,0.25,0.24,0.32,0.27,0.30,0.27,0.24
CO,010102,St Johns,NL,47.56038,-52.7115,20130506,0.24,0.27,0.21,0.21,0.19,0.18,0.19,0.25,0.28,0.25,0.21,0.24,0.30,0.24,0.24,0.21,0.20,0.22,0.23,0.22,0.23,0.21,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,20130507,0.19,0.18,0.18,0.17,0.17,0.17,0.15,0.18,0.17,0.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.27,0.30,0.29,0.37,0.59,0.29,0.25,0.27,0.22,0.23
CO,010102,St Johns,NL,47.56038,-52.7115,20130509,0.24,0.21,0.18,0.18,0.17,0.17,0.18,0.19,0.21,0.20,0.31,0.28,0.18,0.21,0.22,0.21,0.22,0.21,0.19,0.21,0.20,0.17,0.17,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130510,0.14,0.12,0.12,0.12,0.11,0.12,0.12,0.14,0.15,0.14,0.16,0.15,0.16,0.19,0.22,0.19,0.20,0.19,0.18,0.19,0.18,0.18,0.17,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130511,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.18,0.21,0.22,0.23,0.28,0.27,0.32,0.28,0.25,0.34,0.32,0.34,0.37,0.28,0.24
CO,010102,St Johns,NL,47.56038,-52.7115,20130512,0.34,0.29,0.25,0.22,0.24,0.19,0.20,0.25,0.20,0.18,0.19,0.19,0.20,0.20,0.20,0.21,0.22,0.20,0.20,0.20,0.20,0.18,0.16,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130513,0.14,0.12,0.12,0.12,0.11,0.11,0.12,0.15,0.16,0.14,0.14,0.14,0.14,0.12,0.12,0.11,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130514,0.14,0.10,0.10,0.10,0.10,0.10,0.11,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.16,0.16,0.17,0.16,0.16,0.16,0.14,0.14,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130515,0.13,0.10,0.10,0.10,0.10,0.10,0.11,0.13,0.14,0.13,0.13,0.13,0.15,0.14,0.14,0.15,0.18,0.18,0.16,0.17,0.16,0.16,0.19,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130516,0.40,0.18,0.19,0.18,0.15,0.14,0.14,0.13,0.16,0.15,0.17,0.15,0.16,0.17,0.16,0.15,0.17,0.17,0.21,0.21,0.24,0.27,0.24,0.19
CO,010102,St Johns,NL,47.56038,-52.7115,20130517,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.13,0.18,0.22,0.22,0.26,0.32,0.24,0.38,0.32,0.30,0.19,0.29,0.28,0.28,0.27,0.21,0.21
CO,010102,St Johns,NL,47.56038,-52.7115,20130518,0.22,0.24,0.27,0.24,0.24,0.15,0.15,0.15,0.30,0.31,0.20,0.18,0.26,0.23,0.21,0.21,0.22,0.26,0.30,0.24,0.27,0.24,0.23,0.24
CO,010102,St Johns,NL,47.56038,-52.7115,20130519,0.24,0.27,0.35,0.25,0.18,0.16,0.16,0.18,0.16,0.19,0.21,0.17,0.18,0.23,0.20,0.21,0.18,0.21,0.20,0.16,0.19,0.18,0.18,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130520,0.19,0.20,0.16,0.17,0.15,0.14,0.13,0.11,0.14,0.16,0.17,0.16,0.19,0.16,0.20,0.23,0.22,0.15,0.19,0.17,0.21,0.16,0.17,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130521,0.21,0.14,0.14,0.14,0.15,0.14,0.13,0.14,0.14,0.20,0.14,0.14,0.15,0.17,0.22,0.22,0.22,0.27,0.20,0.20,0.18,0.18,0.18,0.19
CO,010102,St Johns,NL,47.56038,-52.7115,20130522,0.16,0.15,0.14,0.14,0.14,0.14,0.18,0.16,0.19,0.16,0.15,0.15,0.15,0.18,0.14,0.13,0.13,0.15,0.16,0.16,0.20,0.24,0.19,0.21
CO,010102,St Johns,NL,47.56038,-52.7115,20130523,0.20,0.17,0.17,0.15,0.15,0.16,0.19,0.19,0.22,0.21,0.24,0.21,0.25,0.17,0.14,0.12,0.15,0.19,0.15,0.13,0.14,0.18,0.14,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130524,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.13,0.11,0.11,0.11,0.11,0.10,0.12,0.12,0.12,0.13,0.14,0.14,0.13,0.13,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130525,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.14,0.15,0.14,0.14,0.16,0.14,0.14,0.15,0.16,0.16,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130526,0.14,0.14,0.14,0.13,0.15,0.17,0.16,0.18,0.20,0.17,0.14,0.14,0.17,0.17,0.20,0.18,0.17,0.20,0.16,0.16,0.15,0.13,0.12,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130527,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.10,0.13,0.11,0.11,0.11,0.10,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.14,0.14,0.15,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130528,0.13,0.13,0.13,0.13,0.13,0.14,0.15,0.16,0.31,0.43,0.13,-999,0.19,0.20,0.17,0.16,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130529,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19,0.15,0.18,0.17,0.18,0.18,0.17,0.18,0.18,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130530,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.17,0.16,0.15,0.16,0.17,0.18,0.19,0.20,0.21,0.19,0.19,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130531,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.10,0.10,0.10,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.21,0.30,0.18,0.17,0.20,0.21,0.18
CO,010102,St Johns,NL,47.56038,-52.7115,20130601,0.15,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.16,0.15,0.16,0.17,0.16,0.18,0.18,0.17,0.25,0.20,0.23,0.20,0.25,0.22,0.28,0.23
CO,010102,St Johns,NL,47.56038,-52.7115,20130602,0.22,0.30,0.17,0.16,0.16,0.17,0.15,0.16,0.16,0.15,0.16,0.17,0.18,0.22,0.23,0.22,0.21,0.27,0.22,0.25,0.18,0.22,0.15,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130603,0.17,0.14,0.13,0.14,0.14,0.13,0.12,0.10,0.10,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.15,0.15,0.15,0.16,0.17,0.16,0.16,0.13
CO,010102,St Johns,NL,47.56038,-52.7115,20130604,0.12,0.11,0.11,0.10,0.10,0.10,0.08,0.06,0.08,0.07,0.07,0.09,0.09,0.08,0.10,0.09,0.11,0.12,0.12,0.10,0.10,0.10,0.09,0.09
CO,010102,St Johns,NL,47.56038,-52.7115,20130605,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.10,0.11,0.09,0.10,-999,0.11,0.12,0.12,0.12,0.14,0.14,0.16,0.16,0.19,0.18,0.17,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130606,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.13,0.10,0.10,0.09,0.09,0.09,0.09,0.11,0.12,0.12,0.14,0.15,0.16,0.18,0.18,0.15,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130607,0.15,0.14,0.15,0.18,0.14,0.14,0.12,0.11,0.13,0.13,0.11,0.10,0.10,0.11,0.13,0.13,0.13,0.13,0.13,0.14,0.15,0.17,0.18,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130608,0.16,0.16,0.15,0.16,0.13,0.14,0.14,0.15,0.17,0.21,0.17,0.17,0.20,0.21,0.21,0.24,0.23,0.25,0.27,0.23,0.18,0.16,0.18,0.18
CO,010102,St Johns,NL,47.56038,-52.7115,20130609,0.15,0.16,0.26,0.15,0.13,0.13,0.14,0.13,0.14,0.16,0.14,0.14,0.15,0.16,0.20,0.18,0.18,0.21,0.19,0.31,0.21,0.22,0.20,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130610,0.18,0.13,0.15,0.15,0.12,0.11,0.09,0.09,0.14,0.16,0.13,0.19,0.26,0.18,0.15,0.20,0.15,0.12,0.13,0.15,0.19,0.14,0.14,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130611,0.12,0.11,0.11,0.11,0.11,0.11,0.08,0.13,0.11,0.11,0.09,0.11,0.14,0.14,0.19,0.19,0.17,0.17,0.16,0.15,0.17,0.15,0.15,-999
CO,010102,St Johns,NL,47.56038,-52.7115,20130612,0.13,0.12,0.14,0.13,0.12,0.12,0.09,0.11,0.14,0.07,0.21,0.17,0.19,0.16,0.17,0.19,0.33,0.28,0.26,0.25,0.27,0.27,0.30,0.28
CO,010102,St Johns,NL,47.56038,-52.7115,20130613,0.20,0.16,0.20,0.12,0.11,0.12,0.11,0.11,0.25,0.22,0.15,0.13,0.28,0.33,0.14,0.21,0.16,0.30,0.16,0.20,0.14,0.19,0.19,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130614,0.18,0.12,0.14,0.13,0.13,0.10,0.09,0.13,0.12,0.15,0.14,0.18,0.23,0.20,0.22,0.19,0.28,0.21,0.19,0.36,0.25,0.23,0.31,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,20130615,0.22,0.19,0.25,0.22,0.16,0.10,0.11,0.11,0.12,0.17,0.26,0.20,0.17,0.18,0.18,0.23,0.32,0.28,0.15,0.14,0.15,0.15,0.18,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130616,0.14,0.13,0.12,0.11,0.11,0.10,0.11,0.11,0.12,0.11,0.13,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.15,0.13,0.13,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130617,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.16,0.16,0.11,0.10,0.13,0.12,0.10,0.10,0.12,0.15,0.15,0.24,0.17,0.16,0.31,0.75
CO,010102,St Johns,NL,47.56038,-52.7115,20130618,0.11,0.11,0.10,0.11,0.12,0.13,0.11,0.11,0.13,0.11,0.12,0.10,0.11,0.09,0.12,0.22,0.32,0.25,0.41,0.28,0.26,0.55,0.30,0.35
CO,010102,St Johns,NL,47.56038,-52.7115,20130619,0.27,0.14,0.14,0.13,0.13,0.13,0.11,0.11,0.13,0.15,0.16,0.20,0.19,0.22,0.29,0.26,0.45,0.47,0.18,0.19,0.22,0.33,0.21,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130620,0.15,0.12,0.12,0.12,0.11,0.11,0.10,0.08,0.08,0.08,0.09,0.08,0.10,0.09,0.15,0.18,0.23,0.21,0.13,0.16,0.21,0.30,0.35,0.83
CO,010102,St Johns,NL,47.56038,-52.7115,20130621,0.17,0.13,0.11,0.11,0.10,0.10,0.09,0.14,0.13,0.13,0.11,0.09,0.15,0.16,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.21,0.20,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130622,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.18,0.17,0.18,0.18,0.18,0.18,0.19,0.20,0.21,0.21,0.21,0.20,0.20,0.22,0.22,0.24,0.21
CO,010102,St Johns,NL,47.56038,-52.7115,20130623,0.19,0.20,0.19,0.19,0.18,0.17,0.17,0.17,0.18,0.19,0.20,0.20,0.19,0.20,0.21,0.21,0.21,0.20,0.20,0.22,0.24,0.22,0.22,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130624,0.19,0.19,0.18,0.18,0.18,0.18,0.15,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.12,0.12,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130625,0.15,0.15,0.15,0.15,0.15,0.16,0.14,0.14,0.16,0.16,0.21,0.18,0.20,0.25,0.27,0.22,0.29,0.27,0.27,0.24,0.23,0.30,0.22,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130626,0.28,0.20,0.23,0.17,0.14,0.21,0.15,0.24,0.20,0.14,0.15,0.16,0.19,0.22,0.21,0.22,0.29,0.32,0.22,0.20,0.21,0.21,0.31,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,20130627,0.18,0.19,0.16,0.15,0.13,0.13,0.13,0.14,0.19,0.16,0.17,0.21,0.21,0.23,0.22,0.31,0.32,0.32,0.27,0.22,0.19,0.25,0.14,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130628,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.12,0.14,0.14,0.23,0.23,0.23,0.18,0.23,0.29,0.22,0.33,0.23,0.24,0.34,0.19,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130629,0.15,0.22,0.17,0.17,0.14,0.12,0.12,0.13,0.12,0.13,0.17,0.14,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.14,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130630,0.11,0.11,0.10,0.10,0.09,0.09,0.09,0.09,0.10,0.10,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.11
CO,010102,St Johns,NL,47.56038,-52.7115,20130701,0.12,0.11,0.10,0.10,0.09,0.09,0.07,0.06,0.06,0.05,0.07,0.07,0.08,0.09,0.09,0.11,0.12,0.14,0.16,0.16,0.16,0.13,0.13,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130702,0.12,0.11,0.10,0.11,0.12,0.13,0.14,0.14,0.18,0.16,0.24,0.23,0.19,0.21,0.15,0.19,0.30,0.19,0.19,0.25,0.17,0.17,0.20,0.18
CO,010102,St Johns,NL,47.56038,-52.7115,20130703,0.16,0.13,0.12,0.11,0.11,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.12,0.14,0.12,0.13,0.16,0.15,0.17,0.18,0.19,0.17,0.13
CO,010102,St Johns,NL,47.56038,-52.7115,20130704,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.13,0.15,0.14,0.13,0.14,0.13,0.16,-999,0.19,0.23,0.24,0.25,0.29,0.31,0.31,0.28,0.24
CO,010102,St Johns,NL,47.56038,-52.7115,20130705,0.22,0.21,0.20,0.24,0.29,0.32,0.27,0.30,0.34,0.24,0.23,0.25,0.24,0.25,0.26,0.25,0.25,0.25,0.24,0.26,0.26,0.26,0.26,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130706,0.25,0.24,0.23,0.24,0.22,0.23,0.23,0.23,0.25,0.26,0.28,0.32,0.35,0.39,0.41,0.46,0.59,0.72,0.97,0.81,0.77,0.74,0.74,0.75
CO,010102,St Johns,NL,47.56038,-52.7115,20130707,0.70,0.74,0.61,0.65,0.59,0.52,0.49,0.51,0.55,0.56,0.55,0.57,0.54,0.60,0.63,0.68,0.53,0.43,0.42,0.70,0.45,0.53,0.39,0.29
CO,010102,St Johns,NL,47.56038,-52.7115,20130708,0.23,0.22,0.21,0.21,0.21,0.21,0.18,0.25,0.32,0.23,0.27,0.29,0.24,0.22,0.19,0.21,0.24,0.23,0.23,0.23,0.29,0.24,0.22,0.29
CO,010102,St Johns,NL,47.56038,-52.7115,20130709,0.20,0.23,0.18,0.19,0.20,0.21,0.19,0.20,0.23,0.28,0.24,0.24,0.26,0.27,0.26,0.26,0.31,0.27,0.27,0.28,0.25,0.23,0.25,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130710,0.23,0.22,0.24,0.17,0.15,0.17,0.14,0.15,0.15,0.16,0.25,0.21,0.23,0.23,0.21,0.24,0.25,0.23,0.22,0.24,0.27,0.21,0.19,0.17
CO,010102,St Johns,NL,47.56038,-52.7115,20130711,0.16,0.15,0.14,0.14,0.14,0.15,0.13,0.14,0.21,-999,-999,-999,0.20,-999,0.20,0.23,0.25,0.26,0.25,0.26,0.29,0.25,0.22,0.19
CO,010102,St Johns,NL,47.56038,-52.7115,20130712,0.19,0.19,0.20,0.19,0.19,0.18,0.16,0.18,0.17,0.17,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.14,0.21,0.14,0.13,0.12
CO,010102,St Johns,NL,47.56038,-52.7115,20130713,0.17,0.13,0.11,0.11,0.09,0.09,0.10,0.11,0.15,0.19,0.38,0.18,0.22,0.30,0.28,0.27,0.30,0.26,0.32,0.33,0.44,0.62,0.36,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130714,0.27,0.29,0.25,0.21,0.20,0.18,0.18,0.20,0.22,0.22,0.21,0.23,0.22,0.25,0.27,0.24,0.25,0.26,0.25,0.29,0.35,0.36,0.32,0.31
CO,010102,St Johns,NL,47.56038,-52.7115,20130715,0.28,0.23,0.20,0.19,0.18,0.19,0.18,0.19,0.25,0.24,0.18,0.16,0.17,0.18,0.17,0.16,0.17,0.19,0.22,0.24,0.22,0.21,0.19,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,20130716,0.17,0.18,0.18,0.19,0.16,0.16,0.14,0.13,0.13,0.13,0.14,0.14,0.16,0.16,0.20,0.18,0.28,0.19,0.20,0.23,0.30,0.24,0.26,0.22
CO,010102,St Johns,NL,47.56038,-52.7115,20130717,0.16,0.14,0.13,0.12,0.11,0.11,0.08,0.08,0.12,0.09,0.09,0.09,0.10,0.10,0.10,0.12,0.13,0.13,0.14,0.14,0.14,0.14,0.13,0.13
CO,010102,St Johns,NL,47.56038,-52.7115,20130718,0.12,0.11,0.12,0.13,0.12,0.11,0.09,0.10,0.12,0.11,0.10,0.11,0.15,0.17,0.22,0.18,0.23,0.24,0.28,0.30,0.31,0.32,0.25,0.24
CO,010102,St Johns,NL,47.56038,-52.7115,20130719,0.20,0.17,0.21,0.32,0.19,0.14,0.13,0.10,0.13,0.14,-999,0.19,0.21,0.21,0.21,0.22,0.35,0.35,0.34,0.36,0.41,0.63,0.31,0.31
CO,010102,St Johns,NL,47.56038,-52.7115,20130720,0.22,0.15,0.16,0.16,0.16,0.16,0.18,0.18,0.20,0.21,0.22,0.24,0.22,0.23,0.23,0.24,0.25,0.23,0.23,0.22,0.22,0.22,0.19,0.18
CO,010102,St Johns,NL,47.56038,-52.7115,20130721,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.19,0.20,0.19,0.20,0.20,0.20,0.20,0.21,0.22,0.21,0.20,0.19,0.21,0.21,0.21,0.20,0.19
CO,010102,St Johns,NL,47.56038,-52.7115,20130722,0.21,0.16,0.17,0.16,0.15,0.18,0.15,0.19,0.15,0.11,0.11,0.12,0.12,0.11,0.11,0.12,0.13,0.13,0.16,0.16,0.22,0.20,0.18,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130723,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.15,0.16,0.15,0.12,0.11,0.14,0.13,0.24,0.22,0.37,0.21,0.17,0.17,0.18,0.14,0.15,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130724,0.12,0.12,0.11,0.11,0.11,0.12,0.10,0.10,0.10,0.11,0.10,0.09,0.08,0.09,0.10,0.08,0.09,0.11,0.12,0.11,0.11,0.10,0.10,0.08
CO,010102,St Johns,NL,47.56038,-52.7115,20130725,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.09,0.07,-999,0.12,0.09,0.11,0.10,0.10,0.12,0.12,0.14,0.15,0.19,0.19,0.17,0.14
CO,010102,St Johns,NL,47.56038,-52.7115,20130726,0.13,0.12,0.12,0.11,0.10,0.11,0.10,0.12,0.13,0.13,0.12,-999,0.13,0.12,0.13,0.27,0.29,0.28,0.33,0.31,0.57,0.73,0.71,0.62
CO,010102,St Johns,NL,47.56038,-52.7115,20130727,0.27,0.19,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.15,0.15,0.15,0.16,0.18,0.17,0.16,0.15,0.15,0.16,0.16,0.17,0.19,0.16
CO,010102,St Johns,NL,47.56038,-52.7115,20130728,0.14,0.14,0.14,0.15,0.15,0.15,0.16,0.17,0.19,0.18,0.18,0.22,0.21,0.23,0.22,0.21,0.23,0.24,0.21,0.25,0.25,0.23,0.26,0.31
CO,010102,St Johns,NL,47.56038,-52.7115,20130729,0.22,0.20,0.18,0.17,0.17,0.15,0.13,0.17,0.16,0.19,0.21,0.18,0.18,0.21,0.26,0.26,0.39,0.49,0.32,0.27,0.30,0.25,0.34,0.26
CO,010102,St Johns,NL,47.56038,-52.7115,20130730,0.20,0.19,0.19,0.17,0.16,0.16,0.14,0.18,0.27,0.20,0.19,0.19,0.14,0.13,0.13,0.13,0.14,0.14,0.16,0.18,0.19,0.18,0.16,0.15
CO,010102,St Johns,NL,47.56038,-52.7115,20130731,0.14,0.13,0.14,0.14,0.14,0.14,0.12,0.12,0.13,0.12,0.13,0.13,0.14,0.13,0.15,0.23,0.23,0.29,0.17,0.16,0.18,0.17,0.14,0.13
CO,010102,St Johns,NL,47.56038,-52.7115,20130801,0.12,0.12,0.12,0.12,0.13,0.16,0.12,0.13,0.13,0.13,0.13,0.14,0.15,0.14,0.14,0.16,0.18,0.19,0.22,0.24,0.23,0.21,0.19,0.20
