Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141126,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.14,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141127,0.13,0.17,0.17,0.18,0.15,0.16,0.16,0.18,0.19,0.18,0.19,0.21,0.19,0.19,0.23,0.20,0.20,0.22,0.18,0.19,0.23,0.19,0.14,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141128,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.15,0.16,0.16,0.15,0.16,0.16,0.17,0.17,0.17,0.19,0.24,0.21,0.24,0.22,0.19,0.20,0.19
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141129,0.19,0.19,0.22,0.20,0.22,0.23,0.17,0.15,0.16,0.16,0.15,0.16,0.16,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.14,0.13,0.13,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141130,0.14,0.14,0.13,0.24,0.14,0.13,0.17,0.28,0.41,0.18,0.15,0.21,0.14,0.12,0.12,0.13,0.11,0.11,0.13,0.13,0.12,0.13,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141201,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.09,0.10,0.10,0.10,0.10,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141202,0.13,0.14,0.14,0.13,0.12,0.12,0.13,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.15,0.14,0.16,0.15,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141203,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.11,0.12,0.11,0.11,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141204,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.09,0.11,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141205,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.15,0.14,0.14,0.13,0.13,0.12,0.13,0.15,0.13,0.14,0.18,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141206,0.14,0.16,0.14,0.13,0.13,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.16,0.15,0.12,0.12,0.13,0.12,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141207,0.12,0.12,0.12,0.14,0.14,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.11,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.16,0.17,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141208,0.15,0.16,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.13,0.15,0.13,0.13,0.13,0.12,0.13,0.15,0.16,0.14,0.15,0.15,0.19,0.14,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141209,0.14,0.14,0.17,0.18,0.21,0.17,0.14,0.15,0.17,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.16,0.16,0.15,0.15,0.17,0.19,0.15,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141210,0.30,0.24,0.26,0.16,0.21,0.27,0.23,0.22,0.29,0.24,0.23,0.21,0.21,0.21,0.18,0.18,0.20,0.19,0.17,0.17,0.16,0.15,0.15,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141211,0.15,0.14,0.13,0.14,0.14,0.13,0.12,0.13,0.14,0.14,0.15,0.16,0.18,0.18,0.18,0.18,0.18,0.17,0.26,0.25,0.15,0.26,0.19,0.23
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141212,0.32,0.27,0.34,0.26,0.29,0.28,0.33,0.33,0.47,0.73,0.70,0.38,0.31,0.16,0.23,0.27,0.31,0.35,0.28,0.26,0.50,0.29,0.24,0.35
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141213,0.31,0.28,0.30,0.27,0.26,0.25,0.22,0.25,0.25,0.33,0.16,0.09,0.09,0.09,0.10,0.11,0.12,0.10,0.17,0.16,0.21,0.52,0.52,0.23
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141214,0.20,0.27,0.31,0.31,0.25,0.19,0.18,0.22,0.18,0.24,0.29,0.20,0.17,0.26,0.22,0.22,0.33,0.18,0.19,0.18,0.20,0.14,0.14,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141215,0.15,0.16,0.15,0.14,0.18,0.20,0.16,0.21,0.23,0.14,0.15,0.14,0.15,0.15,0.16,0.15,0.16,0.17,0.15,0.17,0.15,0.16,0.15,0.15
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141216,0.15,0.15,0.14,0.14,0.13,0.13,0.14,0.17,0.18,0.17,0.17,0.18,0.19,0.20,0.21,0.21,0.22,0.20,0.16,0.20,0.21,0.18,0.19,0.19
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141217,0.17,0.17,0.17,0.16,0.14,0.15,0.15,0.17,0.19,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.13,0.12
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141218,0.12,0.11,0.12,0.13,0.14,0.15,0.17,0.18,0.21,0.16,0.19,0.15,0.14,0.16,0.20,0.19,0.26,0.23,0.17,0.21,0.24,0.22,0.18,0.23
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141219,0.17,0.19,0.15,0.15,0.14,0.11,0.13,0.13,0.12,0.11,0.12,0.12,0.11,0.12,0.12,0.16,0.17,0.16,0.15,0.16,0.18,0.15,0.14,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141220,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.19,0.25,0.20,0.21,0.19,0.22,0.21,0.19,0.19,0.18
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141221,0.17,0.18,0.17,0.16,0.16,0.16,0.13,0.14,0.14,0.15,0.13,0.13,0.13,0.13,0.14,0.16,0.16,0.14,0.14,0.14,0.14,0.17,0.16,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141222,0.15,0.15,0.14,0.15,0.15,0.15,0.12,0.11,0.11,0.11,0.11,0.14,0.13,0.13,0.14,0.14,0.13,0.12,0.14,0.15,0.14,0.14,0.15,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141223,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.12,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.13,0.14,0.14,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141224,0.14,0.14,0.13,0.14,0.14,0.13,0.13,0.14,0.12,0.11,0.12,0.12,0.12,0.13,0.14,0.21,0.34,0.26,0.11,0.12,0.11,0.11,0.12,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141225,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.10,0.11,0.10,0.11,0.11,0.11
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141226,0.11,0.11,0.10,0.10,0.10,0.11,0.14,0.15,0.15,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141227,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.15,0.14,0.15,0.16,0.16
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141228,0.16,0.16,0.15,0.15,0.15,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.14,0.15,0.21,0.34
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141229,0.23,0.21,0.29,0.19,0.21,0.22,0.13,0.12,0.12,0.12,0.11,0.14,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.14,0.14,0.13,0.13
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141230,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.16,0.15,0.16,0.14,0.12,0.14,0.14,0.15,0.14,0.15,0.14
CO,010501,Grand Falls-Windsor,NL,48.92696,-55.65966,20141231,0.16,0.17,0.15,0.16,0.15,0.15,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.18,0.16,0.16,0.16,0.16,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140101,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20,0.13,0.13,0.13,0.12,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20,0.20,0.20,0.21,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140113,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140114,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17,0.16,0.18,0.21,0.22,0.21,0.19,0.19,0.18,0.21,0.13
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140115,0.16,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.12,0.15,0.17,0.20,0.24,0.18,0.17,0.19,0.18,0.17,0.17,0.17,0.13
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140116,0.17,0.17,0.17,0.17,0.17,0.19,0.20,0.26,0.38,0.34,0.32,0.20,0.27,0.25,0.30,0.31,0.39,0.54,0.59,0.55,0.28,0.29,0.17,0.12
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140117,0.16,0.16,0.16,0.16,0.16,0.17,0.18,0.21,0.27,0.16,-999,-999,-999,-999,0.20,0.22,0.23,0.25,0.24,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140118,-999,-999,0.21,0.13,0.14,0.13,0.13,0.13,0.15,0.15,0.18,0.19,0.21,0.18,0.15,0.17,0.17,0.17,0.14,0.17,0.18,0.19,0.18,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140119,0.25,0.26,0.24,0.22,0.22,0.21,0.22,0.20,0.22,0.21,0.22,0.15,0.18,0.19,0.21,0.20,0.22,0.22,0.21,0.19,0.18,0.19,0.21,0.12
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140120,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.20,0.19,0.19,0.14,0.21,0.21,0.21,0.21,0.20,0.20,0.20,0.21,0.18,0.18,0.19,0.14
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140121,0.19,0.21,0.20,0.17,0.18,0.16,0.17,0.19,-999,-999,-999,0.14,0.17,0.18,0.18,0.19,0.20,0.20,0.20,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140122,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19,0.20,0.21,0.22,0.20,0.20,0.22,0.20,0.18,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20,0.22,0.26,0.21,0.24,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140124,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20,0.20,0.20,0.21,0.23,0.24,0.22,0.26,0.22,0.21,0.20,0.19
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140125,0.20,0.19,0.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140126,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140129,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140203,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140207,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140209,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19,0.20,0.20,0.22,0.23,0.22,0.22,0.23,0.25,0.25,0.22,0.18
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140211,0.16,0.15,0.14,0.14,0.14,0.15,0.15,0.17,0.17,0.15,0.15,0.15,0.17,0.17,0.17,0.16,0.17,0.18,0.20,0.21,0.20,0.19,0.18,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140212,0.16,0.17,0.18,0.17,0.18,0.17,0.17,0.21,0.24,0.20,0.16,0.16,0.17,0.18,0.17,0.18,0.18,0.18,0.20,0.21,0.23,0.21,0.17,0.14
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140213,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.15,0.17,0.14,0.14,0.14,0.16,0.15,0.16,0.16,0.18,0.17,0.21,0.17,0.20,0.17,0.32,0.27
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140214,0.27,0.25,0.26,0.22,0.22,0.18,0.14,0.15,0.16,0.15,0.15,0.16,0.17,0.17,0.18,0.19,0.20,0.20,0.18,0.20,0.22,0.20,0.21,0.18
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140215,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.14,0.14,0.13,0.14,0.15,0.16,0.17,0.17,0.17,0.16,0.18,0.26,0.30,0.23,0.32,0.33,0.36
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140216,0.26,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.16,0.16,0.15,0.23,0.28,0.14
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140217,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.16,0.19,0.18,0.21,0.18,0.18,0.17,0.19,0.18,0.17,0.19,0.20,0.25,0.20,0.17,0.16,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140218,0.15,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.19,0.15,0.15,0.15,0.16,0.16,0.17,0.18,0.19,0.18,0.16,0.16,0.16,0.16,0.16,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140219,0.15,0.15,0.15,0.14,0.14,0.18,0.19,0.26,0.31,0.27,0.20,0.17,0.19,0.17,0.17,0.18,0.20,0.19,0.16,0.18,0.17,0.24,0.17,0.17
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140220,0.20,0.19,0.18,0.18,0.18,0.17,0.16,0.16,0.15,0.15,0.15,0.17,0.19,0.18,0.19,0.29,0.35,0.33,0.28,0.26,0.23,0.19,0.18,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140221,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.17,0.18,0.20,0.17,0.17,0.18,0.18,0.18,0.19,0.18,0.20,0.26,0.25,0.22,0.35,0.29,0.28
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140222,0.21,0.18,0.19,0.19,0.18,0.19,0.18,0.17,0.16,0.17,0.17,0.16,0.15,0.16,0.16,0.17,0.18,0.30,0.23,0.18,0.19,0.17,0.19,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140223,0.15,0.16,0.15,0.14,0.14,0.13,0.13,0.14,0.14,0.16,0.15,0.15,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140224,0.17,0.16,0.15,0.17,0.17,0.17,0.17,0.22,0.35,0.30,0.23,0.26,0.27,0.21,0.15,0.16,0.17,0.22,0.19,0.22,0.32,0.39,0.22,0.19
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140225,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.17,0.21,0.16,0.18,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.17,0.17,0.16,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140226,0.16,0.17,0.14,0.16,0.14,0.16,0.17,0.23,0.22,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.16,0.16,0.17,0.17,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140227,0.15,0.15,0.16,0.16,0.18,0.19,0.31,0.43,0.78,0.58,0.37,0.17,0.16,0.16,0.16,0.17,0.18,0.20,0.18,0.17,0.23,0.16,0.21,0.21
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140228,0.28,0.19,0.17,0.17,0.17,0.17,0.16,0.17,0.18,0.18,0.19,0.19,0.18,0.16,0.16,0.16,0.17,0.18,0.17,0.17,0.16,0.15,0.16,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140301,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.17,0.18,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140302,0.17,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.18,0.19,0.20,0.20,0.19,0.19,0.19,0.18,0.18,0.19,0.17,0.18,0.17,0.21,0.31,0.23
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140303,0.21,0.24,0.22,0.25,0.18,0.22,0.23,0.32,0.21,0.26,0.30,0.21,0.20,0.20,0.20,0.21,0.21,0.21,0.21,0.22,0.20,0.19,0.19,0.18
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140304,0.18,0.18,0.19,0.18,0.20,0.18,0.20,0.26,0.24,0.19,0.18,0.18,0.20,0.19,0.18,0.19,0.18,0.19,0.19,0.18,0.17,0.17,0.19,0.17
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140305,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.23,0.21,0.18,0.19,0.17,0.17,0.17,0.16,0.16,0.18,0.18,0.16,0.16,0.16,0.18,0.16,0.17
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140306,0.18,0.18,0.18,0.18,0.17,0.18,0.20,0.25,0.24,0.17,0.17,0.17,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.20,0.23,0.24,0.19,0.18
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140307,0.18,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.15,0.14,0.16,0.18,0.18,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.18,0.19,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140308,0.16,0.15,0.16,0.15,0.15,0.14,0.14,0.15,0.15,0.18,0.18,0.15,0.16,0.16,0.16,0.18,0.22,0.18,0.18,0.19,0.20,0.18,0.18,0.18
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140309,0.19,-999,0.19,0.15,0.15,0.15,0.18,0.15,0.15,0.17,0.16,0.15,0.16,0.17,0.16,0.17,0.15,0.18,0.20,0.21,0.20,0.21,0.15,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140310,0.15,0.16,0.15,0.15,0.15,0.16,0.21,0.50,0.52,0.32,0.18,0.16,0.17,-999,0.17,0.17,0.17,0.18,0.20,0.19,0.16,0.17,0.17,0.16
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140311,0.15,0.15,0.14,0.15,0.14,0.16,0.21,0.20,0.17,0.17,0.15,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.17,0.16,0.15,0.14
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140312,0.14,0.14,0.14,0.14,0.15,0.16,0.19,-999,0.21,0.15,0.15,0.15,0.15,0.17,0.17,0.18,0.17,0.18,0.17,0.18,0.16,0.16,0.15,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140313,0.17,0.15,0.15,0.15,0.15,0.15,0.14,0.16,0.17,0.17,0.19,0.17,0.22,0.20,0.24,0.21,0.19,0.16,0.16,0.15,0.13,0.14,0.13,0.13
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140314,0.15,0.16,0.15,0.15,0.14,0.14,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.19,0.17,0.16,0.15,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140315,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.18,0.21,0.18,0.18,0.17,0.20,0.17,0.22,0.19,0.18,0.18,0.18,0.19,0.18,0.18,0.18,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140316,0.15,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.17,0.17,0.19,0.19,0.20,0.21,0.19,0.19,0.19,0.17,0.16,0.15
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140317,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.16,0.16,0.15,0.16,0.16,0.17,0.17,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.14
CO,010602,Corner Brook,NL,48.95224,-57.92207,20140318,0.16,0.15,0.15,0.15,0.15,0.15,0.17,0.18,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.19,0.18,0.16
