Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150314,0.15,0.15,0.17,0.16,0.19,0.36,0.39,0.44,0.34,0.29,0.22,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.16,0.15,-999,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150315,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.16,0.17,0.18,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.18,0.19,0.19,0.20,0.19,0.20,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150316,0.16,0.17,0.17,0.18,0.18,0.17,0.19,0.18,0.21,0.19,0.19,0.16,0.16,0.17,0.17,0.18,0.18,0.17,0.20,0.25,0.26,0.24,0.25,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150317,0.22,0.18,0.17,0.19,0.20,0.27,0.28,0.36,0.23,0.20,0.19,0.16,0.16,0.16,0.17,0.17,0.17,0.18,0.21,0.21,0.21,0.26,0.23,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150318,0.21,0.20,0.19,0.21,0.23,0.21,0.25,0.23,0.19,0.18,0.17,0.17,0.20,0.18,0.17,0.17,0.17,0.19,0.21,0.27,0.35,0.25,0.22,0.18
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150319,0.18,0.18,0.18,0.19,0.20,0.18,0.24,0.27,0.23,0.20,0.19,0.17,0.19,0.18,0.19,0.18,0.18,0.18,0.20,0.22,0.23,0.20,0.17,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150320,0.15,0.16,0.15,0.15,0.16,0.16,0.18,0.17,0.16,0.15,0.16,0.16,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.17,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150321,0.16,0.17,0.18,0.18,0.19,0.23,0.24,0.23,0.21,0.18,0.18,0.17,0.18,0.19,0.20,0.20,0.18,0.16,0.17,0.20,0.25,0.25,0.23,0.25
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150322,0.22,0.19,0.18,0.18,-999,0.17,0.18,0.18,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.15,0.15,0.16,0.19,0.22,0.23,0.20,0.20,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150323,0.16,0.16,0.16,0.16,-999,0.17,0.19,0.19,0.17,0.17,0.16,0.17,0.17,0.17,0.19,0.19,0.18,-999,-999,-999,0.51,0.33,0.30,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150324,0.16,0.16,0.17,0.17,0.17,0.19,0.22,0.22,0.19,0.18,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.14,0.10,0.08,0.06,0.06,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150325,0.18,0.17,0.17,0.16,0.16,0.16,0.19,0.21,0.20,0.17,0.20,0.17,0.24,0.26,0.26,0.27,0.25,0.16,0.16,0.15,0.16,0.15,0.14,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150326,0.15,0.15,0.15,0.17,0.16,0.18,0.19,0.19,0.17,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.21,0.20,0.29,0.30
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150327,0.27,0.17,0.14,0.12,0.12,0.20,0.22,0.25,0.23,0.20,0.19,0.17,0.17,0.17,0.18,0.18,0.19,0.16,0.17,0.17,0.18,0.17,0.18,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150328,0.21,0.19,0.19,0.19,0.18,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.13,0.15,0.16,0.15,0.14,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150329,0.14,0.15,0.14,0.14,0.14,0.15,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.18,0.22,0.31,0.32,0.28,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150330,0.20,0.20,0.21,0.23,0.26,0.45,0.68,0.50,0.56,0.59,0.30,0.20,0.19,0.18,0.18,0.19,0.22,0.17,0.18,0.20,0.19,0.19,0.16,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150331,0.17,0.17,0.22,0.22,0.31,0.35,0.69,0.47,0.25,0.23,0.23,0.17,0.18,0.18,0.19,0.19,0.19,0.17,0.18,0.19,0.19,0.19,0.18,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150401,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.19,0.18,0.18,0.19,0.18,0.19,0.20,0.21,0.19,0.20,0.19,0.21,0.19,0.19,0.17,0.17,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150402,0.17,0.17,0.17,0.17,-999,0.20,0.22,0.20,0.18,0.18,0.18,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150403,0.19,0.19,0.22,0.20,0.20,0.18,0.25,0.21,0.16,0.17,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.18,0.19,0.20,0.20,0.23,0.23,0.23
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150404,0.24,0.22,0.19,0.20,0.17,0.16,0.16,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150405,0.17,0.20,0.21,0.22,0.20,0.16,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.15,0.16,0.20,0.28,0.28,0.27,0.30
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150406,0.32,0.36,0.35,0.30,-999,0.32,0.66,0.58,0.26,0.21,0.18,0.18,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.19,0.18,0.17,0.17,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150407,0.20,0.18,0.17,0.17,-999,0.19,0.22,0.25,0.20,0.18,0.17,0.17,0.17,0.22,0.22,0.18,0.18,0.18,0.19,0.20,0.19,0.19,0.18,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150408,0.17,0.17,0.17,0.17,-999,0.19,0.24,0.26,0.26,0.22,0.21,0.18,0.18,0.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150409,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.19,0.17,0.17,0.17,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150410,0.17,0.16,0.17,0.17,-999,0.23,0.31,0.27,0.21,0.21,0.20,0.17,0.17,0.18,0.18,0.18,0.18,0.19,0.23,0.27,0.34,0.48,0.62,0.39
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150411,0.24,0.20,0.17,0.16,-999,0.19,0.22,0.22,0.22,0.20,0.19,0.19,0.19,0.18,0.20,0.20,0.26,0.14,0.07,0.13,0.20,0.17,0.15,0.26
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150412,0.32,0.24,0.23,0.23,-999,0.21,0.22,0.22,0.21,0.20,0.17,0.16,0.17,0.17,0.19,0.17,0.18,0.18,0.18,0.19,0.26,0.30,0.20,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150413,0.15,0.14,0.13,0.09,-999,0.33,0.36,0.33,0.32,0.29,0.29,0.17,0.17,0.17,0.18,0.17,0.16,0.19,0.19,0.20,0.20,0.19,0.20,0.25
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150414,0.20,0.20,0.19,0.21,-999,0.53,0.59,0.52,0.40,0.42,0.23,0.17,0.18,0.17,0.16,0.16,0.16,0.16,0.17,0.18,0.17,0.16,0.16,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150415,0.17,0.17,0.18,0.18,-999,0.17,0.18,0.18,0.17,0.17,0.18,0.18,0.25,0.27,0.21,0.19,0.18,0.17,0.16,0.16,0.15,0.15,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150416,0.16,0.16,0.16,0.15,-999,0.18,0.18,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.22,0.34,0.46,0.35,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150417,0.19,0.21,0.21,0.19,-999,0.22,0.23,0.25,0.22,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.14,0.14,0.14,0.16,0.16,0.15,0.18
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150418,0.19,0.20,0.20,0.18,-999,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.18,0.17,0.16,0.20
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150419,0.20,0.20,0.19,0.18,-999,0.17,0.17,0.18,0.18,0.18,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150420,0.14,0.14,0.14,0.14,-999,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.18,0.18,0.18,0.17,0.18,0.17,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150421,0.16,0.15,0.14,0.14,-999,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150422,0.17,0.17,0.16,0.17,-999,0.19,0.21,0.19,0.17,0.17,0.16,0.15,0.15,0.16,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.20,0.19,0.18
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150423,0.17,0.20,0.19,0.22,-999,0.28,0.26,0.22,0.22,0.20,0.17,0.18,0.18,0.18,0.19,0.18,0.18,0.16,0.17,0.16,0.16,0.16,0.16,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150424,0.15,0.15,0.15,0.15,-999,0.17,0.21,0.20,0.18,0.17,0.15,0.17,0.16,0.16,0.16,0.17,0.16,0.15,0.16,0.16,0.15,0.16,0.16,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150425,0.18,0.17,0.16,0.15,-999,0.17,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.20,0.24,0.22,0.18,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150426,0.17,0.17,0.17,0.16,-999,0.17,0.16,0.16,0.17,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.19,0.20,0.24,0.33,0.27,0.28
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150427,0.30,0.31,0.26,0.20,-999,0.16,0.18,0.17,0.16,0.15,0.15,0.17,0.27,0.17,0.18,0.18,0.18,0.19,0.16,0.18,0.20,0.23,0.25,0.24
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150428,0.21,0.17,0.16,0.16,-999,0.34,0.36,0.34,0.29,0.26,0.24,0.21,0.20,0.18,0.17,0.17,0.17,0.17,0.16,0.19,0.30,0.25,0.20,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150429,0.18,0.17,0.17,0.17,-999,0.20,0.26,0.25,0.25,0.21,0.19,0.20,0.18,0.18,0.19,0.19,0.18,0.18,0.18,0.20,0.23,0.25,0.22,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150430,0.15,0.16,0.16,0.15,-999,0.19,0.20,0.20,0.20,0.18,0.17,0.16,0.16,0.16,0.16,0.18,0.16,0.16,0.17,0.16,0.17,0.19,0.15,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150501,0.14,0.15,0.16,0.19,-999,0.20,0.25,0.25,0.21,0.17,0.16,0.19,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.20,0.19,0.18,0.18
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150502,0.16,0.16,0.16,0.16,-999,0.17,0.18,0.19,0.21,0.21,0.21,0.17,0.17,0.16,0.17,0.17,0.17,0.20,0.20,0.19,0.19,0.18,0.17,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150503,0.19,0.20,0.25,0.22,-999,0.18,0.20,0.20,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.19,0.19,0.19,0.20,0.22,0.25,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150504,0.20,0.20,0.22,0.25,-999,0.21,0.25,0.25,0.22,0.20,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.19,0.26,0.22,0.19,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150505,0.20,0.18,0.17,0.16,-999,0.20,0.26,0.25,0.20,0.19,0.18,0.18,0.17,0.19,0.18,0.18,0.18,0.17,0.17,0.19,0.25,0.22,0.18,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150506,0.17,0.17,0.17,0.17,-999,0.20,0.26,0.22,0.19,0.19,0.19,0.18,0.18,0.19,0.21,0.22,0.20,0.19,0.21,0.18,0.18,0.17,0.17,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150507,0.17,0.18,0.18,0.18,-999,0.16,0.21,0.21,0.20,0.16,0.15,0.16,0.15,0.16,0.16,0.16,0.15,0.17,0.16,0.17,0.16,0.17,0.16,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150508,0.15,0.15,0.15,0.15,-999,0.15,0.15,0.17,0.15,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.15,0.14,0.14,0.15,0.15,0.18,0.16,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150509,0.17,0.16,0.16,0.16,-999,0.14,0.14,0.13,0.13,0.14,0.13,0.15,0.15,0.16,0.15,0.16,0.15,0.16,0.17,0.16,0.17,0.17,0.17,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150510,0.16,0.17,0.17,0.17,-999,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.16,0.19,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150511,0.14,0.14,0.14,0.14,-999,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.16,0.17,0.23
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150512,0.24,0.26,0.26,0.22,-999,0.25,0.24,0.18,0.17,0.16,0.15,0.15,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.16,0.18,0.20,0.18,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150513,0.16,0.16,0.16,0.16,-999,0.16,0.17,0.17,0.16,0.14,0.14,0.15,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150514,0.16,0.15,0.15,0.15,-999,0.16,0.18,0.20,0.19,0.18,0.18,0.20,0.20,0.21,0.21,0.21,0.20,0.22,0.20,0.18,0.18,0.18,0.17,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150515,0.17,0.16,0.16,0.15,-999,0.18,0.19,0.18,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.16,0.22,0.32,0.34,0.37,0.38
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150516,0.33,0.27,0.27,0.25,-999,0.24,0.22,0.21,0.20,0.20,0.17,0.15,0.15,0.15,0.15,0.15,0.14,0.17,0.18,0.18,0.19,0.17,0.16,0.13
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150517,0.14,0.13,0.13,0.12,-999,0.14,0.14,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150518,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.39,0.31,0.28,0.15,0.14,0.14,0.16,0.19,0.15,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150519,0.17,0.18,0.16,0.24,0.22,0.37,0.34,0.22,0.18,0.13,0.11,0.17,0.15,0.13,0.13,0.12,0.11,0.15,0.15,0.17,0.22,0.26,0.43,0.47
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150520,0.29,0.20,0.17,0.16,0.17,0.20,0.22,0.21,0.19,0.18,0.20,0.18,0.17,0.17,0.16,0.15,0.15,0.16,0.17,0.17,0.19,0.24,0.19,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150521,0.15,0.15,0.14,0.14,-999,0.17,0.19,0.18,0.19,0.20,0.17,0.15,0.17,0.16,0.15,0.16,0.16,0.15,0.15,0.19,0.21,0.28,0.36,0.51
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150522,0.45,0.34,0.23,0.17,-999,0.19,0.24,0.22,0.20,0.24,0.18,0.18,0.19,0.18,0.19,0.19,0.20,0.18,0.21,0.23,0.23,0.30,0.31,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150523,0.20,0.18,0.16,0.15,0.15,0.15,0.16,0.17,0.17,0.19,0.21,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.22,0.26,0.27,0.25,0.21
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150524,0.23,0.26,0.31,0.27,0.22,0.17,0.18,0.18,0.19,0.20,0.20,0.17,0.21,0.19,0.19,0.20,0.19,0.20,0.21,0.22,0.27,0.27,0.31,0.35
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150525,0.34,0.38,0.44,0.45,0.27,0.21,0.22,0.27,0.27,0.24,0.21,0.19,0.19,0.18,0.19,0.19,0.18,0.18,0.20,0.34,0.36,0.24,0.20,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150526,0.22,0.24,0.18,0.16,-999,0.18,0.20,0.25,0.29,0.30,0.23,0.20,0.21,0.21,0.21,0.22,0.20,0.23,0.26,0.22,0.22,0.21,0.18,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150527,0.15,0.14,0.14,0.14,-999,0.14,0.15,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.16,0.15,0.15,0.15,0.16,0.17,0.17,0.16,0.16,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150528,0.15,0.16,0.17,0.17,-999,0.18,0.23,0.23,0.20,0.19,0.18,0.20,0.21,0.20,0.21,0.20,0.19,0.17,0.18,0.17,0.17,0.16,0.16,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150529,0.15,0.15,0.15,0.15,-999,0.14,0.15,0.15,0.15,0.15,0.16,0.17,0.17,0.20,0.16,0.15,0.15,0.14,0.14,0.14,0.17,0.19,0.16,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150530,0.14,0.14,0.14,0.13,-999,0.13,0.14,0.15,0.17,0.15,0.15,0.14,0.15,0.16,0.16,0.16,0.16,0.15,0.15,0.18,0.17,0.19,0.20,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150531,0.16,0.15,0.15,0.15,-999,0.18,0.15,0.14,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.17,0.15,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150601,0.15,0.15,0.15,0.14,-999,0.15,0.16,0.17,0.15,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.20,0.22,0.00
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150602,0.00,0.00,0.00,0.00,-999,0.14,0.17,0.19,0.21,0.17,0.15,0.13,0.14,0.16,0.18,0.15,0.15,0.16,0.15,0.14,0.14,0.14,0.13,0.11
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150603,0.12,0.11,0.09,0.08,-999,0.22,0.22,0.21,0.22,0.19,0.19,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.17,0.17,0.15,0.17,0.17,0.16
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150604,0.14,0.14,0.14,0.13,-999,0.17,0.18,0.17,0.16,0.15,0.14,0.16,0.15,0.15,0.15,0.15,0.16,0.13,0.14,0.15,0.15,0.15,0.16,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150605,0.14,0.14,0.13,0.13,-999,0.15,0.15,0.16,0.16,0.17,0.17,0.16,0.15,0.15,0.16,0.16,0.19,0.16,0.16,0.16,0.19,0.19,0.17,0.18
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150606,0.17,0.16,0.14,0.15,-999,0.16,0.15,0.16,0.18,0.19,0.19,0.18,0.19,0.17,0.16,0.15,0.16,0.17,0.18,0.20,0.26,0.31,0.26,0.24
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150607,0.24,0.23,0.21,0.17,-999,0.19,0.19,0.19,0.18,0.19,0.18,0.18,0.20,0.17,0.19,0.19,0.21,0.24,0.20,0.23,0.29,0.39,0.40,0.39
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150608,0.28,0.21,0.21,0.22,-999,0.23,0.27,0.29,0.37,0.45,0.46,0.48,0.43,0.38,0.35,0.36,0.34,0.34,0.42,0.44,0.46,0.51,0.43,0.38
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150609,0.37,0.34,0.32,0.31,-999,0.16,0.17,0.19,0.19,0.19,0.16,0.26,0.33,0.39,0.38,0.42,0.40,0.42,0.45,0.47,0.38,0.32,0.28,0.23
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150610,0.23,0.22,0.22,0.21,-999,0.26,0.25,0.23,0.22,0.21,0.24,0.20,0.20,0.19,0.19,0.20,0.18,0.21,0.25,0.32,0.35,0.39,0.45,0.50
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150611,0.56,0.41,0.22,0.21,-999,0.28,0.35,0.29,0.30,0.28,0.24,0.25,0.26,0.24,0.24,0.25,0.22,0.20,0.23,0.25,0.26,0.29,0.28,0.25
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150612,0.24,0.23,0.23,0.22,-999,0.23,0.56,0.35,0.27,0.23,0.24,0.25,0.25,0.23,0.21,0.19,0.18,0.18,0.23,0.24,0.23,0.21,0.20,0.17
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150613,0.17,0.16,0.15,0.15,-999,0.14,0.14,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.17,0.16,0.18,0.17,0.19,0.22,0.38,0.27,0.20
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150614,0.18,0.25,0.21,0.18,-999,0.19,0.16,0.19,0.15,0.16,0.14,0.16,0.16,0.17,0.17,0.16,0.16,0.20,0.17,0.17,0.17,0.17,0.15,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150615,0.16,0.14,0.15,0.14,-999,0.11,0.10,0.10,0.11,0.10,0.10,0.11,0.11,0.15,0.15,0.15,0.12,0.12,0.13,0.14,0.16,0.20,0.24,0.22
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150616,0.13,0.12,0.11,0.11,-999,0.16,0.20,0.19,0.17,0.15,0.14,0.16,0.15,0.15,0.15,0.16,0.15,0.14,0.14,0.13,0.13,0.13,0.13,0.13
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150617,0.13,0.12,0.13,0.13,-999,0.12,0.15,0.14,0.14,0.13,0.13,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.11,0.11,0.11,0.10,0.09,0.09
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150618,0.08,0.15,0.20,0.17,-999,0.17,0.14,0.14,0.19,0.13,0.13,0.13,0.14,0.14,0.15,0.15,0.14,0.11,0.11,0.12,0.16,0.22,0.33,0.41
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150619,0.37,0.27,0.20,0.19,-999,0.19,0.20,0.08,0.04,0.06,0.06,0.17,0.14,0.14,0.15,0.15,0.14,0.12,0.12,0.12,0.13,0.13,0.13,0.13
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150620,0.11,0.11,0.12,0.12,-999,0.13,0.13,0.15,0.14,0.14,0.16,0.13,0.14,0.16,0.15,0.15,0.14,0.15,0.16,0.22,0.20,0.21,0.32,0.46
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150621,0.36,0.27,0.25,0.18,-999,0.12,0.11,0.12,0.12,0.13,0.11,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.16,0.27,0.14,0.14,0.14
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150622,0.11,0.10,0.10,0.12,-999,0.12,0.11,0.14,0.14,0.17,0.16,0.13,0.13,0.14,0.15,0.15,0.14,0.17,0.17,0.19,0.22,0.31,0.34,0.33
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150623,0.23,0.16,0.15,0.15,-999,0.16,0.17,0.18,0.17,0.18,0.16,0.17,0.15,0.15,0.15,0.16,0.15,0.14,0.14,0.18,0.18,0.16,0.15,0.15
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150624,0.13,0.13,0.15,0.14,-999,0.17,0.17,0.15,0.14,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.16,0.26,0.28,0.38,0.32,0.28,0.36
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150625,0.34,0.24,0.17,0.18,-999,0.20,0.23,0.20,0.16,-999,-999,0.05,0.11,0.12,0.10,0.14,0.12,0.08,0.09,0.11,0.15,0.17,0.28,0.45
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150626,0.50,0.49,0.31,0.18,0.15,0.20,0.34,0.34,0.23,0.19,0.18,0.22,0.16,0.16,0.16,0.16,0.17,0.19,0.19,0.21,0.31,0.39,0.42,0.32
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150627,0.27,0.25,0.24,0.24,-999,0.14,0.15,0.17,0.16,0.17,0.18,0.19,0.18,0.18,0.16,0.15,0.14,0.19,0.19,0.19,0.17,0.23,0.34,0.33
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150628,0.28,0.23,0.19,0.19,-999,0.19,0.22,0.25,0.26,0.29,0.29,0.28,0.30,0.30,0.28,0.26,0.25,0.25,0.28,0.30,0.31,0.34,0.34,0.40
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150629,0.35,0.26,0.25,0.26,-999,0.27,0.31,0.30,0.26,0.30,0.30,0.25,0.27,0.26,0.25,0.22,0.24,0.25,0.27,0.25,0.26,0.25,0.24,0.19
CO,070118,Winnipeg,MB,49.93207,-97.11317,20150630,0.17,0.17,0.17,0.16,-999,0.19,0.20,0.19,0.21,0.20,0.21,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.20,0.21,0.31,0.44,0.38
