*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete"
"090222","Calgary","39 St. & 29 Ave. N.W.","51.079222","-114.141828","1120","PE,LU,P4,R","NO","8","5","5","3","1","","","","","","","","","","40"
"090222","Calgary","39 St. & 29 Ave. N.W.","51.079222","-114.141828","1120","PE,LU,P4,R","NO2","19","16","19","12","7","","","","","","","","","","40"
"090222","Calgary","39 St. & 29 Ave. N.W.","51.079222","-114.141828","1120","PE,LU,P4,R","NOX","27","21","24","14","8","","","","","","","","","","40"
"090222","Calgary","39 St. & 29 Ave. N.W.","51.079222","-114.141828","1120","PE,LU,P4,R","O3","20","27","30","38","37","","","","","","","","","","40"
"090222","Calgary","39 St. & 29 Ave. N.W.","51.079222","-114.141828","1120","PE,LU,P4,R","PM2.5","7","5","12","9","8","","","","","","","","","","40"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","CO","0.32","0.26","0.29","0.21","0.17","0.14","0.15","0.38","0.16","0.2","0.29","0.27","0.24","0.15","95"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NO","20","12","11","4","1","1","2","2","3","7","18","14","8","17","94"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NO2","26","23","24","10","6","6","6","8","8","15","21","22","15","13","94"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","NOX","46","35","35","14","8","7","8","10","11","22","39","37","23","27","94"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","O3","13","20","27","38","37","34","31","28","18","18","11","14","24","16","95"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","PM2.5","9","7","17","11","8","5","6","38","7","7","8","7","11","17","99"
"090229","Calgary","4700 110 Avenue Se","50.955122","-113.969742","1032","PE,LU,P3,I","SO2","0.6","0.5","0.4","0.2","0.2","0.2","0.5","1","0.1","0.5","0.4","0.5","0.4","0.7","95"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","CO","0.45","0.32","0.37","0.26","0.19","0.16","0.18","0.43","0.19","0.25","0.37","0.34","0.29","0.22","99"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NO","36","19","17","7","2","2","2","4","4","13","32","26","14","30","99"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NO2","30","25","24","14","9","8","7","11","8","18","25","26","17","15","99"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","NOX","66","44","40","21","10","9","10","15","13","31","57","53","31","42","99"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","O3","12","21","24","34","35","33","29","25","15","16","11","13","22","16","99"
"090230","Calgary","2425 9th Ave Se","51.0309","-114.0091","1038","PE,LU,P4,P","PM2.5","11","7","16","11","8","5","7","40","7","7","9","8","11","18","100"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","CO","","","","","","0.04","0.06","0.54","0.14","0.17","0.22","0.23","","","57"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NO","","","","","","1","1","1","2","3","5","6","","","58"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NO2","","","","","","4","5","6","6","12","14","16","","","58"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","NOX","","","","","","5","5","7","8","15","19","22","","","58"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","O3","","","","","","35","32","30","18","21","19","20","","","58"
"090235","Calgary","3303 - 33 Street Nw","51.082655","-114.138827","1100","PE,LU,P4,R","PM2.5","","","","","","5","7","39","7","5","5","4","","","58"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","CO","0.21","0.19","0.23","0.2","0.18","0.17","","0.4","0.14","0.12","0.14","0.15","0.2","0.13","88"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NO","4","2","3","1","2","1","","1","2","2","3","2","2","6","88"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NO2","11","7","11","7","5","4","","5","4","6","7","7","7","7","88"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","NOX","14","9","14","8","7","5","","6","5","9","9","9","9","12","88"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","O3","26","35","39","43","38","37","","30","20","25","25","25","31","14","88"
"090250","Airdrie","Chinook Winds Park","51.268078","-114.037794","1090","PE,MU,P4,P","PM2.5","6","4","11","9","8","5","6","40","6","6","5","4","9","18","99"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","CO","0.31","0.26","0.25","0.21","0.16","0.13","0.14","0.37","0.15","0.15","0.21","0.27","0.22","0.14","94"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NO","11","6","3","2","1","1","1","1","2","4","11","9","4","10","94"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NO2","19","17","14","8","5","4","4","6","5","10","14","18","10","10","94"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","NOX","30","23","17","9","6","5","5","7","7","15","24","26","15","17","94"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","O3","14","23","34","41","38","35","31","27","19","19","13","15","26","16","95"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","PM2.5","9","6","15","8","7","4","6","37","5","6","7","7","10","16","99"
"090302","Red Deer","73 Street & Riverside Drive","52.29867","-113.79352","858","PE,MU,P3,R","SO2","0.4","0.4","0.3","0.2","0.1","0","0.1","0.1","0","0.1","0","0.1","0.2","0.4","95"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","CO","0.27","0.25","0.24","0.22","0.21","0.21","0.23","0.44","0.21","0.19","0.23","0.22","0.24","0.12","95"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NO","6","4","3","2","1","1","1","1","2","3","7","5","3","6","94"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NO2","16","15","12","8","5","5","4","6","5","9","12","15","9","8","94"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","NOX","22","19","15","10","6","6","5","7","7","12","20","20","12","12","94"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","O3","17","26","40","44","40","35","32","27","17","19","16","20","28","15","95"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","PM2.5","7","5","13","7","6","5","6","38","4","6","7","7","9","17","99"
"090304","Red Deer","11 Lancaster Drive","52.24095","-113.765439","907","T,MU,P4,R","SO2","0.8","0.6","0.7","0.4","0.2","0.2","0.3","0.4","0.1","0.4","0.6","0.8","0.4","0.7","95"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","CO","0.19","0.19","0.15","0.03","0.02","0.07","0.12","0.25","0.13","0.12","0.14","0.14","0.13","0.11","94"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NO","4","3","2","1","1","1","2","2","3","4","4","2","2","5","94"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NO2","11","10","11","5","5","6","5","6","5","7","9","8","7","7","94"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","NOX","16","13","13","6","5","7","7","8","8","11","12","11","10","10","94"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","O3","25","33","37","39","36","40","37","31","20","22","20","24","30","14","94"
"090402","Medicine Hat","12th St Nw & Division Ave.","50.04893","-110.68116","709","PE,MU,P3,R","PM2.5","4","4","11","5","6","4","5","27","5","4","4","4","7","10","100"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","CO","0.21","0.22","0.23","0.21","0.19","0.16","0.17","0.37","0.18","0.18","0.18","0.18","0.21","0.11","95"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NO","4","3","2","2","1","1","1","1","2","3","3","2","2","5","95"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NO2","8","8","9","6","4","4","3","4","4","6","6","6","6","6","95"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","NOX","12","11","11","7","5","5","4","5","6","9","9","8","8","10","95"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","O3","28","34","38","42","37","37","37","34","21","25","26","27","32","13","96"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","PM2.5","5","5","14","7","7","4","6","34","8","10","6","5","9","15","94"
"090502","Lethbridge","","49.71621","-112.8006","918","PE,MU,P3,I","SO2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","96"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","CO","0.25","0.2","0.22","0.19","0.15","0.15","0.11","0.36","0.14","0.17","0.22","0.25","0.2","0.14","95"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NO","12","4","5","1","1","2","3","2","2","5","11","13","5","12","94"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NO2","15","14","12","6","4","7","6","6","4","9","13","17","9","10","94"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","NOX","28","18","16","8","5","9","9","8","6","14","23","31","15","20","94"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","O3","17","28","36","40","38","34","28","22","18","19","14","15","26","15","95"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","PM2.5","11","6","15","8","9","7","7","40","4","7","11","11","11","17","97"
"090601","Fort Saskatchewan","9209a-96 Ave","53.69874","-113.22285","628","T,SU,P3,R","SO2","0.3","0.6","0.6","0.2","0.3","0.4","0.5","0.6","0.3","0.4","0.3","0.4","0.4","1.1","95"
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NO","6","3","3","1","1","1","1","1","2","4","7","8","3","8","95"
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NO2","12","11","10","6","4","5","4","6","4","8","11","15","8","9","95"
"090602","Fort Saskatchewan","Rge Rd 220 & River Road","53.75236","-113.12589","625","RB,NU,P2,A","NOX","18","13","13","7","5","6","5","7","6","12","18","23","11","15","95"
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NO","9","3","4","2","2","1","1","2","2","4","8","12","4","11","94"
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NO2","13","12","10","6","5","4","3","5","4","8","11","16","8","9","94"
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","NOX","23","15","14","8","7","5","5","8","6","12","18","28","12","18","94"
"090603","Fort Saskatchewan","100 Ave East Of 109st.","53.71622","-113.19994","620","PE,SU,P3,R","SO2","0.4","0.7","0.7","0.4","0.5","0.3","0.5","0.5","0.7","0.3","0.3","0.5","0.5","1.5","95"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NO","6","3","3","1","0","1","1","1","1","2","5","6","2","7","95"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NO2","13","10","11","7","4","5","4","4","3","7","9","14","8","8","95"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","NOX","19","13","15","8","5","6","4","5","4","10","14","20","10","13","95"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","O3","20","33","38","42","38","34","27","22","19","22","17","18","28","14","95"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","PM2.5","11","6","15","9","10","7","8","41","5","7","11","9","12","19","100"
"090607","Gibbons","Behind 4807 50 Ave","53.827241","-113.327174","673","PE,SU,P2,R","SO2","0.6","0.5","1.1","0.6","0.2","0.5","0.5","0.3","0.5","0.5","0.3","0.9","0.6","1.4","95"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NO","5","3","2","1","1","1","1","1","1","2","4","6","2","5","94"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NO2","10","10","8","5","3","4","3","4","3","6","8","13","6","7","94"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","NOX","14","13","10","6","4","4","4","5","4","8","13","18","9","11","94"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","O3","21","32","41","44","41","35","26","21","19","22","18","19","28","15","95"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","PM2.5","9","6","13","7","9","6","7","46","5","7","10","8","11","18","100"
"090608","Redwater","4704-49 Ave","53.95183","-113.105857","627","PE,SU,P2,R","SO2","0.3","0.5","0.6","0.5","0.3","0.4","0.4","0.2","0.2","0.5","0.1","0.4","0.4","1.3","95"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NO","2","2","2","1","0","1","0","1","1","1","3","3","1","4","95"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NO2","10","10","8","5","4","4","3","4","3","7","9","11","6","7","95"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","NOX","12","11","10","6","4","4","3","5","3","8","12","14","8","9","95"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","O3","21","32","37","36","31","30","27","22","18","21","16","18","26","13","95"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","PM2.5","9","6","12","7","8","8","8","41","5","6","9","8","11","17","99"
"090609","Bruderheim","5321 48 Street","53.805629","-112.925851","630","PE,SU,P2,O","SO2","0.7","1.4","0.5","0.6","0.6","1.1","0.9","1.4","0.5","1.3","1","1.3","0.9","1.9","95"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","CO","0.19","0.21","0.22","0.19","0.15","0.12","0.13","0.23","0.14","0.14","0.15","0.18","0.17","0.09","95"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NO","5","4","3","1","1","1","1","1","3","4","2","6","3","5","94"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NO2","11","12","12","6","4","3","4","4","6","8","8","12","7","7","94"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","NOX","16","16","14","8","5","4","5","5","8","12","11","18","10","11","94"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","O3","19","26","28","36","40","34","31","21","18","19","19","15","26","13","93"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","PM2.5","7","5","6","6","8","6","6","23","5","5","7","6","7","13","98"
"090701","Fort Mcmurray","Franklin Avenue","56.73341","-111.39047","260","PE,MU,P3,W","SO2","0.5","0.6","0.8","0.4","0.2","0.2","0.5","0.8","0.5","0.3","0.2","0.4","0.4","1.6","95"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NO","4","2","2","1","1","1","1","1","1","2","2","6","2","5","94"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NO2","10","6","6","4","3","2","2","3","3","5","6","11","5","6","94"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","NOX","14","8","8","5","4","3","3","3","5","8","8","16","7","10","94"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","O3","22","34","36","40","40","29","27","24","22","25","24","23","29","12","95"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","PM2.5","6","4","4","6","12","7","7","25","4","5","6","6","8","14","99"
"090702","Fort Mcmurray","Timberlea Subdivision","56.75139","-111.47662","355","PE,MU,P3,R","SO2","1.1","0.9","1.4","0.6","0.3","0.5","0.8","0.6","0.7","0.6","0.6","0.7","0.7","2","95"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NO","6","4","2","2","1","1","1","1","2","5","3","9","3","8","94"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NO2","15","10","10","6","5","3","3","3","4","8","9","15","8","8","94"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","NOX","21","14","13","8","5","4","4","5","5","13","11","23","11","14","94"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","O3","14","27","26","32","33","21","20","17","17","16","16","11","21","12","94"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","PM2.5","9","5","5","6","12","7","8","32","5","7","9","11","10","17","98"
"090801","Fort Mackay","Main Street","57.18941","-111.6405","268","RB,NU,P2,F","SO2","0.9","0.5","1.7","0.7","0.8","0.5","0.6","0.4","0.4","1.3","0.4","0.7","0.8","2.5","94"
"090802","Fort Mackay","Lower Camp","57.02681","-111.5007","247","PS,NU,P1,I","SO2","0.9","1.6","1.9","2.4","2.7","2.3","1.7","1.8","3.1","3.4","1.8","1.2","2.1","6.3","95"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NO","1","2","2","1","1","1","1","1","2","2","2","5","2","7","94"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NO2","9","8","8","4","3","3","3","3","4","5","6","10","6","7","94"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","NOX","11","10","9","5","4","4","4","4","6","8","8","16","7","12","94"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","O3","22","32","34","39","38","25","23","20","19","21","22","20","26","12","94"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","PM2.5","5","2","4","5","10","7","6","22","4","5","6","5","7","12","98"
"090805","Fort Mackay","Buffalo Viewpoint","56.99647","-111.59295","336","PS,NU,P1,I","SO2","0.4","0.4","0.5","0.8","1.2","1.2","0.7","0.6","1.1","0.8","0.3","0.4","0.7","3.4","94"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NO","8","4","4","3","2","2","2","2","2","7","3","12","4","12","95"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NO2","14","9","10","6","5","3","3","3","4","7","8","14","7","8","95"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","NOX","22","13","14","9","7","5","5","6","6","14","11","26","11","17","95"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","O3","14","27","26","34","33","21","20","16","16","16","17","11","21","14","95"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","PM2.5","6","3","6","6","11","7","6","21","4","5","5","6","7","12","95"
"090806","Fort Mackay","","57.1492","-111.6424","342","PS,NU,P1,F","SO2","0.8","0.3","1.3","0.7","0.8","0.5","0.6","0.4","0.6","1.1","0.6","0.7","0.7","2.3","95"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","NO","0","1","0","0","0","0","1","1","1","1","1","1","1","1","95"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","NO2","4","5","3","2","2","2","2","2","2","4","3","6","3","4","95"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","NOX","4","6","3","3","2","2","2","3","3","4","3","7","4","4","95"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","O3","28","33","39","42","40","26","25","21","21","23","24","24","29","11","95"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","PM2.5","4","3","3","4","8","6","4","19","2","2","3","5","5","11","97"
"090807","Wapasu","Located Oustide Approval Boundaries At Pti Camp","57.26176","-111.037","429","RB,NU,P1,F","SO2","1.3","1.1","0.8","0.3","0.7","0.8","0.6","0.8","0.6","0.8","0.5","2.2","0.9","2.3","95"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","NO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","NO2","3","2","1","1","1","1","1","1","1","1","3","3","2","2","95"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","NOX","3","2","2","1","1","1","1","1","1","2","3","3","2","2","95"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","O3","29","39","44","48","46","35","24","21","22","28","22","26","32","13","95"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","PM2.5","4","2","3","3","7","6","6","25","3","3","7","5","6","12","98"
"090808","Conklin","1-33-076-08 W4","55.621408","-111.17269","673","RB,NU,P1,I","SO2","0.8","0.5","0.5","0.4","0.2","0.2","0.1","0.1","0.1","0.3","0.4","0.6","0.3","0.8","95"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","NO","1","1","1","0","0","0","0","0","0","1","1","1","1","2","94"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","NO2","6","6","5","2","2","2","2","3","2","4","7","7","4","4","94"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","NOX","7","7","5","3","2","2","2","4","2","5","7","8","5","6","94"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","O3","24","34","44","46","41","35","29","23","20","25","19","23","30","14","94"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","PM2.5","7","5","9","6","7","6","7","40","6","6","9","7","10","18","98"
"091101","Elk Island","National Park","53.68238","-112.86812","714","RB,NU,P1,W","SO2","0.6","0.9","0.5","0.3","0.3","0.3","0.4","0.7","0.3","0.5","0.6","0.6","0.5","1.3","94"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","NO","1","1","2","1","1","0","1","0","1","1","1","1","1","5","94"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","NO2","8","5","7","4","2","2","3","3","3","4","6","6","4","4","94"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","NOX","9","5","9","5","3","2","4","4","3","4","6","7","5","7","94"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","O3","22","34","38","43","40","37","28","23","20","25","17","23","29","13","94"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","PM2.5","7","3","10","5","7","5","5","39","5","5","7","6","9","18","97"
"091301","Tomahawk","Se 2 51 6 W5","53.37255","-114.76835","789","RB,NU,P1,A","SO2","0.3","0.4","0.6","0.3","0.1","0.1","0.2","0.1","0.2","0.2","0","0.1","0.2","0.8","94"
"091401","Violet Grove","Se 17 48 08 W5","53.14222","-115.13806","1000","RB,NU,P1,A","NO","1","1","1","0","0","0","0","0","0","0","1","1","0","1","94"
"091401","Violet Grove","Se 17 48 08 W5","53.14222","-115.13806","1000","RB,NU,P1,A","NO2","8","5","5","3","2","2","2","3","2","4","6","9","4","4","94"
"091401","Violet Grove","Se 17 48 08 W5","53.14222","-115.13806","1000","RB,NU,P1,A","NOX","9","5","6","4","2","2","2","3","3","4","7","9","5","4","94"
"091401","Violet Grove","Se 17 48 08 W5","53.14222","-115.13806","1000","RB,NU,P1,A","O3","22","36","43","46","41","38","27","24","20","27","20","26","31","13","94"
"091401","Violet Grove","Se 17 48 08 W5","53.14222","-115.13806","1000","RB,NU,P1,A","SO2","0.4","0.4","0.4","0.3","0.1","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.8","94"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","NO","2","1","1","1","0","0","0","0","0","0","2","1","1","3","94"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","NO2","8","4","5","3","2","2","2","3","2","4","7","7","4","4","94"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","NOX","10","5","7","4","2","3","3","3","3","4","8","8","5","7","94"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","O3","24","37","38","44","37","31","23","21","18","25","21","24","29","12","95"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","PM2.5","6","2","4","4","6","5","5","45","5","5","8","5","8","20","98"
"091501","Beaverlodge","Beaverlodge Research Farm","55.19634","-119.39682","762","RB,SU,P2,A","SO2","0.4","0.5","0.8","0.5","0.1","0.1","0.2","0.3","0.1","0","0.1","0.4","0.3","0.6","95"
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","NO","3","1","1","1","1","0","0","1","1","1","3","2","1","3","94"
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","NO2","10","5","7","4","3","3","3","3","3","6","7","9","5","5","94"
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","NOX","13","6","8","4","4","3","3","4","3","7","10","11","6","7","94"
"091601","Carrot Creek","Se 31 53 13 W5","53.621062","-115.869155","800","RB,NU,P1,A","O3","19","35","36","41","34","30","22","18","19","24","17","22","26","14","95"
